rank	node_id	node_type	entity	label	harmonic
2141	419340873	TX	9f371deef8990cb9af285fd8e5197a4fc523d3b49ed22b639b714123827f9b21	null	0.09023465879956949
2142	368336622	ADDRESS	15n5ehsuHarEDhZCdrg9gVF6KGGSY8cvZZ	null	0.09023433996498346
2143	368336622	TX	1d01fbd1c0c6593e18b7068a296b74df4e3809bed967ee005b40df575b6066e0	null	0.09023433996498346
2144	459478485	TX	f4c1d6b37660726a5d7d0342a30e10c1fd0c02da4d050691cadf94814c28f8b0	null	0.09023408114584418
2145	371409598	TX	075eb70e39ac28791c16926ff31e2a8cf4f48444e740035583f840c55ccdb6de	null	0.09023398977412318
2146	352817054	ADDRESS	1KsswpRxznMKARsadv2QdZFc4pofRGmAUr	null	0.09023334071684576
2147	352817054	TX	c1050cdf9c6db09ef3e4ad4c15e3a9bfa88527c164a3225dc81bcde258ace8a9	null	0.09023334071684576
2148	452464751	TX	3a625d87aa0f1405dfc913ee4b497c863482c3df188b829b57cb5ceb879d956a	null	0.09023256641039189
2149	496293188	TX	d85a33951ddced320dbcc59843c4eee63829bd7db8b0a36c56a99c793bf18d9a	null	0.09023249371056634
2150	417265174	TX	a9ae8caa0c5e4a6d8c42ef0e072f1ef8bb97568603a7af2de80134296241060d	null	0.09023205487574447
2151	411365934	TX	85d50de295e262e1db5841b778a29eebcf440f28eae3eb5aafa5be0f293c388f	null	0.09023195650444994
2152	66179528	ADDRESS	39ijp4Gm1u5eobUXDvFeUkptCxzM4wTvB9	Xapo.com	0.09023183114386117
2153	387925893	TX	26220f6d56b69ee6d2bf4ff4c3273acc1e49085673f0864e7a106c0c9dea7095	null	0.09023166908766694
2154	353745853	ADDRESS	1NgWYKzExM8NNoC4iPQHNFvC1G3PUVL1kL	null	0.09023065489987378
2155	353745853	TX	5eafe298feeb016709e090ab9ba092dab5fba6be1918f70f4d58b7cf2b6d099a	null	0.09023065489987378
2156	450112227	TX	032d662d87ae2b278754e2503a01078c27773281030c60ddbec506acc47817ae	null	0.0902305163654525
2157	373106064	TX	892cbc4bedf904dcba83e29094caf8a5dfaf79ae6cd2240aa4a3325cf91292cb	null	0.09023011298904102
2158	384080331	TX	c489fa6e3401a80d40212b9fb18ef87cf34361109cef319051b43b562493fed1	null	0.09022992839473669
2159	412265958	TX	c61b2b1c8aa030fab71879b21269e66b07c429ff3869c8d0caaeeee91d0e088b	null	0.09022992458165621
2160	473496613	TX	72610e2d8b2289ab0762ade9581019b00c9269df98e9dfc5854da32c67f398e7	null	0.09022986366072876
2161	411805426	TX	670620f23e4d9b00e73c006bf566a6c7e67a2b7fb70220d4504c6c945401d099	null	0.09022942992225054
2162	417354166	TX	781af2639c571b95ba4b33ae804aa5f218a4183652983e87b47dc3b215c61996	null	0.09022784070369645
2163	478645325	TX	a724f1d8ec024a33d5638c93d32b3d8a794a3d6ee7808a9483fbd0aa0b062bd1	null	0.09022746993873146
2164	423481235	TX	807c7200a7b881f9f9ce04e9bdade2078f400a59bf52c454135a16a6bf2f2f37	null	0.09022713731943881
2165	426464367	TX	9fb7bd72bad3b82097bb65243e01e5ab45ec549c4b155b9bdd9ffe8ad7887c48	null	0.09022681840747991
2166	491767099	TX	3936fd78ca918026c22203626290a017d81a61a829e0a88190a2332ddb86b63a	null	0.09022681028989639
2167	370422016	TX	3bebe0866357ad4cedb2395fa8cbdc3cff0e9e2ed85bc664035234337480f442	null	0.09022627108772163
2168	452604459	TX	73f2bb0f13d9cf647aa24edca84797a46dfcded2b4e6dc99b66c6f2e2ab8df26	null	0.09022619021326929
2169	353368341	ADDRESS	1D72474DVRQRbnBcGCF4B3kwHZGjVwj5Vt	null	0.09022548438018323
2170	353368341	TX	afc81567ec3bc9ba93ec897d3f0e6beebc74dac75e8cd89ccd688ce5be3c910e	null	0.09022548438018323
2171	410579962	TX	dc119f15f77363d097b4137c17de8ae6916d42c1a2d451fb2ac0e53aeb063116	null	0.0902245467340581
2172	499232276	TX	0ce0199ab895c3d15e6b534518fa9f916a5b9a7a63f908e2698a45401ea702ec	null	0.09022407541056518
2173	370773240	TX	cd86e2afcb93a3d25eb5a59afa8f2e46d036b1df4b4982a72596e4c90f93b2c4	null	0.09022310486443581
2174	481807076	TX	8975a51972e1b4e1a8a877e537b92f99c5de947fe4948b982f462d1dfe39847d	null	0.09022161708950395
2175	431359293	TX	07c61f72ce63f1b119fe2ecd2a35de406c9d095019e6f14b7a6e52bd98741fed	null	0.09022160357256366
2176	412419243	TX	fe947e740cf0693ad2bc1a48dd55c2a62460b6ca7ca7e81b88cfbea3e2f9485b	null	0.09022151290796832
2177	372179910	TX	0cd524e0a4e1a2027f3797d76049c9423c327de770a8466795b187051a32fe3e	null	0.09022105473156981
2178	411566883	TX	d4b85adfb708439214680df974834bc2b032790d8b4a259108d8c8769cf02406	null	0.09022090984136656
2179	432946846	TX	d88c68cce4e33807e7c9faf4fcce56f67df0c2a5e86e74afdc66ae68afa5125b	null	0.09022012668943313
2180	66179607	ADDRESS	37X5mtn38nHj9ZtDeyZKfvwWjjuguNdvgK	Xapo.com	0.09022003807618795
2181	453622414	TX	9facb5474bb252bc4e6eaf37611878981fb4f27773773416cf1abbbd5307f8b2	null	0.09021990214933685
2182	424825446	TX	b94a9e9f32a106becab1ff07e8e2091bf8c92964a50259d1a8d2964e45a54571	null	0.09021915845641747
2183	424033244	TX	44704069d80ba49b24695083edadf969910e4bc24a1185b16317e44ac946f90c	null	0.09021912519502664
2184	490017869	TX	195e57362611f14376f141f20b3868c3370090249592f7ab748128247c635205	null	0.09021808301437888
2185	372932008	TX	03b337e06a59ed119c6eec09fc6c11514beaf3f4cad0ccb593e053fb3f058127	null	0.09021800240985371
2186	413688128	TX	d11a171600ae5cbfd5e65dcdb8e33944407769ac4d398fd9dad05f0bcae47381	null	0.09021769062455007
2187	476445101	TX	cb636f5dec167616cbf71d123621ee24fa09300e74f29162cc9f7e5f974c535a	null	0.09021693639364499
2188	382133401	TX	b9550969fdd6e4ea5b8b2a6ac79aeb9f8c5ff722654845df606b7785de8f9a9b	null	0.09021663626172487
2189	371528015	TX	79c6894dc95997ed3b6c706e4d391e0b5e90310e5d07f3dfa35e848b36eeaa37	null	0.09021616927283858
2190	387386678	TX	8279b9cbe6733cf79256765b88c72d65be20ef794e8d943a6a254f5922a8d5f6	null	0.09021616685862778
2191	457356716	TX	86adf93147e136bbac1a5a39f463d3559389a3c10ed216e14fc97c74b1bf73fd	null	0.09021546536428504
2192	437526836	TX	370b957969c22551af7589d598d8f590990155441784f4798054deb118daac0f	null	0.09021499650859184
2193	496934775	TX	0b619d8994f82310ccb67523c7adbc6ca3c3ec0cce29fefbf68c5936179ce5f9	null	0.0902125191268064
2194	423869506	TX	9ba48e80f07a5498bccb718fba2b91f0cd5b4d8ff0df54a0dd570a54ee9a8d66	null	0.09021214775121761
2195	66178342	ADDRESS	34b8chm1V4sfnNU4RxGppptfYnwTvmrzq7	Xapo.com	0.09021167491980663
2196	410773208	TX	13d7a436f397383be7ac94100c5c0bea0e662b952d56186fd4fad1f827aed723	null	0.0902114485804356
2197	373076873	TX	57c69ef429e991a6ad6902e62d7e0406077a17002d4f684870853cff6a21d6f0	null	0.09021139671751403
2198	364422639	ADDRESS	1EUvgCmBAAGJnfoEBTQ5KxWmYGAojvM4p8	null	0.09021110668368075
2199	364422639	TX	de50c41f96bd43a8cf73dd1ac69e756b698e3262247e68ee4c03a78bf394fc26	null	0.09021110668368075
2200	479060352	TX	ebc7dded8f20c64f64ed2009d274645201313d113eefd29d8139e43f071567c9	null	0.0902104262121083
2201	409599126	TX	ee6e9a123eba0cf5b1d5b7027caef24202b595bab61e13f755524f0df71e17a2	null	0.09020904318850755
2202	373864576	TX	f56746bd48d164ae00e8491d2aec786f230a5a08dddc6bca60df96010a32f930	null	0.09020879891177189
2203	410568771	TX	f5c8c87c200fe353fd9e2445a2aaf8c430ef12adbb3449c74f91e029f0f1f6a9	null	0.09020798795499013
2204	439922161	TX	a32998fc9ee1973aa20a367703dade144e12702dc748b63a0527cdfb98a922e2	null	0.09020682663068107
2205	365582547	ADDRESS	17uhE6jNNo7uSygDytcBLAXN4u3GfPcYcz	null	0.09020666098604929
2206	365582547	TX	e52cf90a426f0c66b3bbb6579a18f1d070b64c16524df584ac2d70d4bad04330	null	0.09020666098604929
2207	371638300	TX	6f964fb8a2c3b63fb6dd0f86dc00cdc2bc212db2601b4cae61cfe1cb0d34929c	null	0.09020653039345469
2208	371818056	TX	f28d0601989338b3862a4aeb66e77d9c91044afb105475d30d9590ba3606d8bb	null	0.09020653039345469
2209	410945391	TX	20cb24405f78a92133de4fb53ae943667a436701beab0c814cdaa964e9f888c4	null	0.0902062241389519
2210	452221898	TX	3a014c501074ced100e5d865eeb8679c53565ff474cda9e178c0a4fdd5ba314e	null	0.09020600121994252
2211	380283274	TX	66b3a668af07f25d6c9a9955875edb4142ee7847cb19f884645088fc03062712	null	0.09020451345693795
2212	370303177	TX	5c8271115b5ed3ee559e3253f58fa738e34236ddd9d6d50391892e8db9532984	null	0.09020363285496055
2213	66179545	ADDRESS	33jhmQXe4Q9dP24Jm9EVa6XHxn85sZnQMR	Xapo.com	0.09020326176475361
2214	359685732	ADDRESS	3KNmBkomKd1nnTGxPXfJJ2pvZzHKZkSvQU	null	0.09020174091679177
2215	359685732	TX	7dd3710f61de0719dd75719196310bffb951bd67a7c9eb3b41b1338fac150c99	null	0.09020174091679177
2216	372372011	TX	a8f45c15574e7009147335827cdebfbb36362b0ee25a8d96c7974cd62a6c2d9b	null	0.09020171394524366
2217	471819305	TX	b7bd514d8eb00dfa90a0ed966f3545969485aee86592e3cd46dda668f77dd1d1	null	0.09020099231176851
2218	374890973	TX	5cbdb5a631642d5ddc474ac7ac16e5768308dc73e4a1942986b43cced5f32996	null	0.09019919526890915
2219	425229941	TX	1e7afbed7ab0cd257f78c8be8dd1fd03efe7ded8bed6d00716c4f8b280139710	null	0.09019898236856776
2220	381965671	TX	1ee1de930ef3b5c3f1a554ba93390e512dfb7577bb7c050454d3de60a3c9ad5c	null	0.09019892181636309
2221	422913654	TX	3098206c53e0f29a19854c15b6ddd16b4c55bfea19b1933cc10e66adb0f65676	null	0.09019816994405201
2222	451632133	TX	9c83f6997bda94cc70efe68c6eed86962978288c3f1ecfb6118884904bd1eba9	null	0.09019706950909732
2223	423087655	TX	328fbde64e025fd5ce57e2c2bbec47ce7052135e4b833010a08fa359b559a33f	null	0.09019702178462521
2224	66179543	ADDRESS	3NwKLjJjzXSnBFQWokXRgBG3JeuF3bsnfE	Xapo.com	0.09019612369719407
2225	382461741	TX	e189b87209b9d9411cd9d192e44b201985c32cead43ff1570f141271f12eae86	null	0.09019439342533173
2226	409439255	TX	5d71a5c5d6e11db24f72a5f3b8d74390db19ac991ab007db444b9ff7c38a368f	null	0.09019358485054556
2227	431126014	TX	88cd9a6141b42c6f9f0a031d01ccb5a7a9ef2f420016488bcb9037854951fb2c	null	0.09019321087591603
2228	342547493	ADDRESS	1AHqqyYYQFEw6nNm1UqmyyiqeH3kohA348	null	0.0901930478189348
2229	342547493	TX	0eee698bf0f950d506af15aef8a74b5cfe150d167527ccea01e54935670412a9	null	0.0901930478189348
2230	381174003	TX	e97793d57936a531f14448f63d0a3f913c96f67fbe5a9cdea3bb1e862d3db659	null	0.09019291733254704
2231	371896004	TX	e9c454ef7d8cabe6128ddb52a897b5c154a0385fc8ee1e181fc8c47d9bfcd294	null	0.09019260756767797
2232	450512175	TX	cda365521cd5d7d04ccca8291b78caf0f8047021a46c615b8456e5cebc480130	null	0.09019246744976725
2233	370386214	TX	99afc479aced6bf5d35e74c096a3363f1bd72a3c949780ee3392ada8af664452	null	0.09019172596996568
2234	395431911	TX	9bfe95cd84bc1adad42d2eb76e605ec587f3308d969e582c7fd00d7d00c0bc93	null	0.09019167561890325
2235	412611215	TX	517ba172281bee9cd95830b049343cf83a6fb1ef2fb760d967c60e12bf4d960f	null	0.09019142965941507
2236	412772951	TX	85a75a4a11144a5fc385e03a7d32c7739e9f5a0a8c9ea4d37217702e66762a62	null	0.09019142965941507
2237	352717469	ADDRESS	3Jfg1AdguwYMzRVPmmXgobhjkVkBu69nFK	null	0.09019031191778665
2238	352717469	TX	ce8e885e94c4cd1429ebb3f34e4d868146173e903750bcf0dd8803fe11ab1699	null	0.09019031191778665
2239	488603829	TX	db6cf1a494bc9b32fe89fea744318b6c204129d2a3e6fe7f289a338ea5bb4cc6	null	0.09019010389346883
2240	352167874	ADDRESS	1H1imoTYmwmFnUZmyVFhDn346sDn1i5AG9	null	0.09018983797601995
2241	352167874	TX	935cc8658b1377f749ce397d276f2591b89480937f90c2d5037cad272642000b	null	0.09018983797601995
2242	352241449	ADDRESS	1BSKh68RpYRKsPtmsBdwrp6BF93qtMkTyU	null	0.09018983797601995
2243	352241449	TX	77699fa7e492a720cbbe98d830c518f4e2ae84f9f07df887262e836f051d1e11	null	0.09018983797601995
2244	363127412	ADDRESS	1FZrACvqbSR1eWq1rYdmnbbqWHdcLWvKYV	null	0.09018953561001898
2245	363127412	TX	d8b755f37d493f370630238da751ddf3defc5c2e6cb96ad0dd8ee51b2acfd9d2	null	0.09018953561001898
2246	475703451	TX	f53502e262387455b23c340497b1e7fc24ce0619692056f1a945c98494b51615	null	0.0901893468324354
2247	484287211	TX	b37ba64b93875004a2d4ccee407ab45dfe43201ec2232c9fe3f0095533c308c6	null	0.09018906488127303
2248	489487325	TX	6e57a5e5ac28f0b08d5ee837cee2b75a86228de84dec22f1140a8205a9a2eb7d	null	0.09018904017301893
2249	353931653	ADDRESS	1CeHDWRcK5wWBbCXThYofWzP5hJgeJaKWD	null	0.09018769303747703
2250	353931653	TX	da3f17016b4a71205ecc3b66e4ddd1eff2ad08e140ee7650127c51b53cfa41b0	null	0.09018769303747703
2251	438158631	TX	68aeed784c04c065d2258873ce3f67130a5ff9dc4600ec315216e71a9dc94f7d	null	0.09018755066943729
2252	411160759	TX	7360a62aaa9415414877f1a88fe54a910f54c311324d77204c092a0b8f0fe61f	null	0.09018639654331452
2253	370608526	TX	16ebb98e3b37f1771887246edecb330b9294c2202811f9f0e419a63b97df5abb	null	0.09018542071251782
2254	476174866	TX	15627b6662490541c9978c876902319aeb33108393ff79d17e089d3765ec1b96	null	0.0901853845128325
2255	373543457	TX	52008fc92db86c28a841c61050b09ae7b9a4ee596b9cb32418fcf139415a0ac5	null	0.09018526575085549
2256	352590219	ADDRESS	18aqCuoBuRukKa3dH6tER5EodYR5S7WnkK	Poloniex.com	0.09018497897827038
2257	352590219	TX	88bc7483dcbac1b59f3fece76f7883411423b3ed0fbedd91d6bf381990d90c89	null	0.09018497897827038
2258	489236181	TX	a0a4e3959fa35ad3ef22eda41b0d5f8d121192ee0597fdafdb8f2ffa9b97f7a1	null	0.09018478034626307
2259	441948432	TX	0adedb416b6badd2d68b2f3a685f085d5b3d92ef69321fa2185df324777acebd	null	0.0901835828590525
2260	490334111	TX	2157ab25ec85cfc5220372d418090bbbed8976e8f61eb0d8ebb76c570d814d9e	null	0.09018247480417156
2261	418056383	TX	cdb2f96b96d0e765815fe1daabec0d4839e2f19e7c0043b0efd0efbecaf071e5	null	0.09018214153695271
2262	375284188	TX	2c6a8221bcf0e5012219beee828d46ba44f08523a3226aaec432a1cee1fc98c1	null	0.09018123415629214
2263	411934964	TX	6360a47f7ff5bba2474896c013d6db16a265d527a77ea7882618fb2d6ca378e1	null	0.09018006891492951
2264	66179554	ADDRESS	337RfngTLRTpU7RT9sKWQWDdmfcdmWnugi	Xapo.com	0.09018001042330877
2265	373349350	TX	50d3f98e8d5a08e764960580bf5313a97920779336303ff51898ac22e09a92c2	null	0.09017932715022553
2266	423175310	TX	75d515479c36591efec77a83e083ca858e9a0d434adc113375bcb75420193baa	null	0.09017871931101316
2267	450893120	TX	f38848e2eee5091266ff3407942f2136841d32d947e8320a43fb30c79cdadb45	null	0.09017845555249643
2268	360574631	ADDRESS	1BJrnALWVbPAkW1TvYtuGAixwMJ2KVwSDZ	null	0.09017837424224155
2269	360574631	TX	45bcfa3afc5d9c3475453a10af5785582e5b2d905fe6645607c43540d31ff7e4	null	0.09017837424224155
2270	375137987	TX	59722858ae53f53fe848f231a3ca5fb7a3c096c5b431ad88078905af265b854e	null	0.0901783625734757
2271	428557530	TX	caac4e36182ebd23c75c81056c0b714a8b3c0ef521200701a36b4c088ad9b318	null	0.09017806048544993
2272	66179452	ADDRESS	3D9Gi4JsBaFRfyyDHiC3QM4o3zreV6oD4G	Xapo.com	0.09017744485672612
2273	368092634	ADDRESS	19M888zDU9GfaaGWpoR68nx6tniPFuAx2o	null	0.09017704442311257
2274	368092634	TX	80887eb08e7925d7b696663bf06350a5fbf21d43b5522e575694fb6649458833	null	0.09017704442311257
2275	458801507	TX	31138e6f8cb63c806c06e68fa065d4915ec2daac17634a720f59a766be85e037	null	0.09017670513487154
2276	486211867	TX	4b19796e6c79514265a8058db8d7c62cdf0055c509c32faca38272c4adaa3373	null	0.09017632268681816
2277	453050187	TX	8e354403c4478b2a31966bf484d2041fc291937e5fb9a39c1995a4b8093dcdd8	null	0.09017603074599116
2278	382245487	TX	6d2bb65e1b5a17c03ed97df6d9dc036d1127f462185c5414d6e37970c95f8126	null	0.09017577033731912
2279	445832288	TX	78f6b0801c4b5e5824b0b497a3e84cfb61fa78e45a93ebbdb16af50a79cdbc90	null	0.0901751659096941
2280	422909844	TX	8495fd1ebe086beef815cfef82a4892ae0821862e35cde988f3c45bca82416a3	null	0.09017458746710835
2281	415053327	TX	d184bb10ff66ac7746f549533d163658983714add97d47959d94617120396f4c	null	0.09017436562189547
2282	446922033	TX	fcb2653673971112d07a25ea55027e5f81945aec884a447e43398b0518975745	null	0.09017432178242815
2283	395335841	TX	021bec5ce74ecbab0a0f51c2d33014ef7030cdb4549b75e375ed755d3010435d	null	0.09017343658779499
2284	424479775	TX	6627ae5680d6e1115bdda09534d24718528eacf2922157a87a25825454e5fb5b	null	0.09017295021239634
2285	492367663	TX	dda68cdbba69b48a0db62d7855259c34e40bad6fe219a11bcabb56d8ea81b4c4	null	0.09017226480343983
2286	373769839	TX	7414199eb9281c49eb05043d54af786ab1f93820e6c343972d7bdc9f7705b28c	null	0.0901717367272387
2287	412147425	TX	c5e82d08a894a92950ce6224c5479ecc5d1d19bca138d6f8afcb9b9c01b05edc	null	0.09017112550493847
2288	422149869	TX	e9d0e81538ee9c64d4987258d742f500e7c26b0ba556d9c53183ca1788efff35	null	0.09017046460069442
2289	425026055	TX	f536de926a29c9303095a449cde20301b75f2451769fcedfd543960d673c8a14	null	0.09016982011786458
2290	439305315	TX	2a4e966e056844fc6de91259d3cfbe0a589cc6c6f06470a0e33628ea7cbef02e	null	0.09016964097926264
2291	423763352	TX	696dd91523c88949aac63144b37215c453075e851399d887543f80c43dde22c2	null	0.09016876575806099
2292	423175317	TX	84702691e7bffbc00bdb3b67d0df362be018f91d67528005f7e0e3d52cd6c166	null	0.09016835480073755
2293	374193294	TX	7698e4ca5c3a83ac3b1ab171b5e45e408188db3235bb70a5cfd9920ba77aff60	null	0.09016780943583502
2294	451887420	TX	3eae155fba82cdfbc162ca1f650f3358cb59f93bb69c86f03fa693ea8d0f00f7	null	0.09016687209422442
2295	405293795	TX	2506e51c38344542d4656b5a8711e4c2dc9a25b3dec7040887aff1b4c1142aef	null	0.09016644268605012
2296	356402470	ADDRESS	#5306970	null	0.09016618173307993
2297	356402470	TX	1a2a8e83cb6a2a75bb50b129d16b99fe471dec5d0bb70698e9278499b286003e	null	0.09016618173307993
2298	425841776	TX	2b202f62ffd4bc754ee07a6f40894b4a35da1235578d4685af94ea4ae325b3f0	null	0.0901625921554319
2299	474838061	TX	c015f5a0975762a037977bd7c4169d89d1fe27e4bfc8b00e53ccfa043784b9fb	null	0.09016238965459421
2300	433416652	TX	5a75da7557a2232598d605aa5db0296b23dd7646489ccb7b4564f49b41e6e1b3	null	0.09016027896842216
2301	422886356	TX	6009d5db80dda2b130ea39e00684fdb18501750f46231b77585571135c99ff00	null	0.09015982369017231
2302	461094803	TX	67ec478da3f62e86c24b3de100ea814cfc3813494f6d6c95442392bea0cb50a0	null	0.09015849298696724
2303	436621659	TX	b35f33e15f0a451cbe200891b4b21fff58b077b3fbbfb58eb75a3e4f35a778bf	null	0.09015766083570914
2304	477158420	TX	c5916d5361353ffd524d9cd2b656ed6313ed909f6a92f591569969a46ab5c794	null	0.09015749913012637
2305	444442822	TX	c75daff2e90930166d93cccff642a090756edf2f5063b206a430d28f0f834d8c	null	0.09015738339192932
2306	370452130	TX	8f3ecfa297c4f779b7d859590aaa2f81b5f9e51ea0ea040d02fefdf966de4e72	null	0.09015699349209055
2307	417852244	TX	3cc2500741054dcb5e2a4f819e163ffc1d3d84c5ef19775f24ce52a59b864d52	null	0.09015671663385723
2308	404976576	TX	38148eb25e5e06d5f033671cbfa9b2e3ca86edb18d92707207583b3791b7f489	null	0.09015663935788493
2309	66179602	ADDRESS	357M3eYk7BTMGhLwkS84fWigqPDEJ9gp25	Xapo.com	0.09015655283583711
2310	352427326	ADDRESS	12HfDjqJQxUUaZhyRtvuLJM1mxdCgZsv6k	null	0.09015626315010591
2311	352427326	TX	8e49392af8ca1c512b366c91c26b26ae8b31e80f81bde1e2a23707ca1f49a4cb	null	0.09015626315010591
2312	482072661	TX	571f95614911aa97238751e2726671f802c913c8034c6706c7f05f8dd58be1d4	null	0.09015605419087774
2313	375017224	TX	ae0ce35a2a1d63c41ae5cc7ffe84433025db3f1303cd24c5d2603698cd611c59	null	0.09015580309939708
2314	445373295	TX	0b8823976c67ff5464233cef33ee0c0a9cc58e94225c99d78012a58abd92279f	null	0.09015574491573723
2315	453952324	TX	6cd292443f5ba308d0abc5b320e848f4973ce410df75a7fc8b9ee6f2c893a778	null	0.09015554391423727
2316	369586823	TX	d1c808b79274166658b740aa4100ba312bad63de92358f68055720716a1bcccf	null	0.09015544620850353
2317	495217912	TX	0272e023b1ef42306612ed668a5336acfbd84d9822b280f0781a8ef1dce8efac	null	0.09015516645595334
2318	425837621	TX	29dd79a8707c30cca8f52632c4dfddc254e046fa6fce8e62e17d6304823d8e64	null	0.09015482647719658
2319	457606370	TX	93c39368adaf3816412a54ff0ea871e9cbb3ed937afa54d6cb210b551ddf275a	null	0.09015380730459319
2320	365803486	ADDRESS	1M3aZBw2fHQ7WjEHhdZj958dyvRYU18BAk	null	0.09015335019317063
2321	365803486	TX	86f14570daef64d1670a1dc9f19296676a1bf779e81a3026861f7b3c031756d9	null	0.09015335019317063
2322	370560074	TX	112e168060d232b961f3f9695f607c624aaabe9ad93580a94476376a31d6d02f	null	0.09015318597019988
2323	372049062	TX	6a44a5818635c9ef9cbad1e3bf85eef6d2f24fc19a59e48293e7ec0832a81621	null	0.09015239910549463
2324	424717968	TX	b63a2075497e30c0c83252fb2ab6bcf52b2a55be780deeddcf780993ea416623	null	0.09015224369487235
2325	425374780	TX	f9a8425369a88060de56466ac156534600c8062f4cca9cca2d7ec6be1efe5f28	null	0.09015142373467042
2326	395663355	TX	96e893010fbc188d46f724761f8c3e332cbb04519d1e3d9e0e38a9242889d3a9	null	0.0901513281209198
2327	423893637	TX	eb3121c3ea725ede82de58b60dcc154a81e03a35d089ba41b5bc9235e8c6bda9	null	0.09015075417558738
2328	478056253	TX	5e6ebc58313899d5f52b68234d5f81fd2801e094dc0a2cd93c6dca99cce1b7a8	null	0.09014974186526498
2329	438347319	TX	73a94e517338c68fc3d9b13990df23ac233d241be4ce7ee48bb45fd124828663	null	0.0901492007795354
2330	66179534	ADDRESS	37PMVmY2NzTK3zVQLwVXsyfV4QPEJWYejG	Xapo.com	0.09014878810439622
2331	432088749	TX	ae1736df82f0c484a2b4596a4e1899caf50b56fb4a36e9e7ece3f2d16c4b6064	null	0.09014843474741442
2332	369394725	TX	0385f1e580a0967147591837041f806c295faef719d1ec7d65b21418a603ce0f	null	0.09014804526733264
2333	365082643	ADDRESS	38rTtH53XVTBDCZEK7J2JEG3g3UChnbzsf	null	0.0901468173087009
2334	365082643	TX	eef04d7bdee1bca6ce52d74332542a3ed6149d9ca868ac2a01a172e9ab640623	null	0.0901468173087009
2335	456498799	TX	cb291858cf1cb75d6d9f8deb51c43fa54363c89213e5ad4919abb4983290a332	null	0.0901464964140775
2336	374766123	TX	19eff8df1c36b46bb9dbd1b7d68b93ded33e6b638ef430b3c692ef31d23a2471	null	0.09014616422001319
2337	374625691	TX	9d5c79bba16ef3453e0801aaa7e557697709e0f47c38162f3bd72e916859c6de	null	0.0901461639400841
2338	374664434	TX	e40ec07d8fc0d44a3f435309166e95a7d1ae8ab04d87d4b9494218f403ef5931	null	0.0901461639400841
2339	361703497	ADDRESS	37QoremgDvWmzmnvZaWpsT8J3f4Z9RbScJ	null	0.09014614394088284
2340	361703497	TX	b6299d23e836d649a5a5012ebfebd2474b4d100d5334d7608d3c6c01b8204b45	null	0.09014614394088284
2341	418166305	TX	d04eed75cc102790914b87ee80c2e62b0f72a0522b2fca15413f3f2d02a1b8f0	null	0.09014595187280473
2342	426182023	TX	9958df158cfcd8a7b146cecf2534d693da97cea1bb84c55c6baaf9346b0ef5b7	null	0.0901458025591959
2343	481430525	TX	0177a4f56dce0028ca99de64d6d9998d2e04f4961174d7d8e85d22d10767bdc6	null	0.09014529184360232
2344	373891403	TX	0846fd5c0d59962acd603db3919c68fb1b4ceb61ae8c22112309e0a8a0f735b3	null	0.09014494813531596
2345	435339855	TX	9955c823235283b0d310d0d8d12bfbae3b5df4bd5624dffc5a607f71f8d77be1	null	0.09014419936919756
2346	369201537	TX	44dd482751546dac361eeb4a266a0414b920306325d9801ef4c0dcfe8272d263	null	0.09014414878436931
2347	66179487	ADDRESS	3JmdHRuTDuFTqxk7bFazY6GooNgwohZQwa	Xapo.com	0.09014333823833624
2348	385143617	TX	bd4a9d642fd79721ae14600b4436ec1a43fd8339a0598d37ef3188800ea75770	null	0.09014299162180836
2349	424029831	TX	81b529595c81f43f1f8129fdb81b33cbd8714f1d35874f36b5af766afb40f691	null	0.09014210864101577
2350	374577662	TX	f052c2972b49c7311e2bd9848c0f6e1e76a4f705d920ef8eb122d43c9ffa0795	null	0.09014157346918297
2351	348759192	ADDRESS	1KRK5mKAE5bckDGmiDGhNii2T13ahmmoMo	null	0.09014002306439525
2352	348759192	TX	4123724f6bc1aa33780d8bea078468664cbbd716c35bc5102430de6b3b818460	null	0.09014002306439525
2353	429140964	TX	58680614130212bc30aaa03ff34398b4e4028146c77bbbdf125c7b7c66e9f96b	null	0.09013971737163497
2354	360327212	ADDRESS	1AWR2YkyjdWZob9rN9abKWrH4uRheNJvUA	null	0.09013919640701547
2355	360327212	TX	9084ca60cf998fa698090e399ec90c0208c571fe1e0f0182f5ace2664093bba2	null	0.09013919640701547
2356	418087771	TX	90d820dde7ff44e95c5af0c3224f02d63bd0352af65c2af27d32bbd222006e74	null	0.09013840433371072
2357	374066751	TX	92a16d1ec0f60f9776c9833cd15f7b1a1f74d50ef6d3f097ded523c5870c76f6	null	0.09013829696977743
2358	374646773	TX	00552c2d9f477c950c22f300f9e7f603f3c23002118dea60e5c186fb0885e2c8	null	0.09013672865824635
2359	474708603	TX	1c2cd4eda1df028767e83a13e8b8fd61f12bab549ddc6d946fdb218ff5a92b72	null	0.09013644872248408
2360	66179571	ADDRESS	3LMnJjz1RJjNZ1uFNhBvcwQdEp5T2rnFg9	Xapo.com	0.09013613165878023
2361	370270610	TX	2d65c9cbc91f040939560d9515c4a9e32a2620111ac781d0e3db02ec351e9b38	null	0.09013429431363672
2362	384182705	TX	c2f698e82418abbed9a9f93323af1f5bc7520c690c3d5480e7f7c241d1ec2631	null	0.0901338181681357
