rank	node_id	tx_hash	clustering
2409	2344116	a42c5a346aea721412e37db0edfabca838db09af946a3d0a3d8f86fb7c82a9d1	1.000000000000000
2410	2344644	ec42ebdf609f9c6853f0aef0d132a891ff0f16b50e6e84df4e5704b84b9a8d78	1.000000000000000
2411	2344740	10c61e258e0a2b19b245a96a2d0a1538fe81cd4ecd547e0a3df7ed6fd3761ada	1.000000000000000
2412	2346813	4ce80caa0a8f297660148d701c515443a22d72bf04733299d25b67655569886c	1.000000000000000
2413	2347642	c5c9639f57b8f1897098d45f1e457dc6e3445702a7c5d4fcb3dfa8bef82e4401	1.000000000000000
2414	2347864	fda6104a8760463540cf2cb435a25ec4c5d33ba76c92205260e2f36b17149988	1.000000000000000
2415	2354235	c5cd17d54b86610715297dea509fbf5ceb073f8134acdebf3a815c083b917e1a	1.000000000000000
2416	2354573	e638844ce90a13da2778ab057a09848ebf9044e86c7cfa5fa95f8ce5550b7cd5	1.000000000000000
2417	2356137	1a0ce4674ecb3c97838e89ff9a4785010246a6f8f0e88730959aaa12fa4529a7	1.000000000000000
2418	2358458	34d50a7ac64b391d2e4081674b0a252122ce4ac86c07737edbe8487de69712c8	1.000000000000000
2419	2358570	0dc2aaf7a67d949efc5668499b03c2ce697c1eb4c8d369934b7f0e1ae6780623	1.000000000000000
2420	2358845	5b8d3c6e3093042db5d8d4e25b29d49020de8ff0e12263dc730c4bf4cf6b09aa	1.000000000000000
2421	2359862	1e75303ee9d45fcbc1d4beabb967a1c9778128d4f7473fdc1ca7f3b7404d9783	1.000000000000000
2422	2361478	1ef0fd29ff814c9a0f464418fca3889a5369619a989c28b26af9b14c09e3d299	1.000000000000000
2423	2362360	543114f0c6637ef7a454e47f52cfba0ae9d725c5751b7ac8a1cafb93f00b0358	1.000000000000000
2424	2362459	47866ae140de26d40ce11e6699ea214b47bceafa6f0f7f0785828d9ad678cf5e	1.000000000000000
2425	2365743	20ba54646719c3307c2e6866915f6eca9b4576d3195619c525eaae7cc0c5619c	1.000000000000000
2426	2368354	c2ae1583296bcbb359507492710037a4acad2ba9acc826b222c0bc6078ee44c2	1.000000000000000
2427	2371394	ae5c0b8d8f87fe981b857f2dd14eadf952c44eb968c4f05663e21f673b6e6870	1.000000000000000
2428	2373521	6473c369d29b278350efb2aab3c46be74190c34674ebef4dfc35a3b27333dc32	1.000000000000000
2429	2373833	951cccd8849e54824bcfa9dede4e739d41d0f347f48e8a4788635b75f1cec01f	1.000000000000000
2430	2376663	4f2d7ada964e778a9cd5a5a028b2699aad99667a51bdcd9c877ad695bb174c8e	1.000000000000000
2431	2380279	5bfd9279d4e4b8934e508cee89f965a1d02e36fea5f6804939b12a06c0c7bed9	1.000000000000000
2432	2382070	c291495a2420e1560103a4243ed48638ccd4c4e05b3d3df123f996bf9d24670d	1.000000000000000
2433	2382143	55086da32cd1ce145834a6410fd4f26475bf863521103779b08623d786a4355b	1.000000000000000
2434	2382723	cd993aa83851949335618f3123fc8867420e9ba922010eef74babe86200edf6c	1.000000000000000
2435	2384672	f6c1211398de0321cc3418bcde585e3ea987e6df12be099e686296d9f56c219e	1.000000000000000
2436	2385394	eacbaff12db3ff3072ba32fdf572ccf2fe1c82fde5642734744fb7b3b58f365b	1.000000000000000
2437	2386212	aad3f3eeeddd1de999fb614cfc8135c86aea07e922e8b7be0f308c53db9305e6	1.000000000000000
2438	2386958	512f7b102fc0d89950fb71a43f2725b56aa98ab49fddff7156af77d4a7af97c1	1.000000000000000
2439	2390212	10eeed6697536d46cdbdc77011234800a6d285dff8829b68542a0025289e832b	1.000000000000000
2440	2392023	fa57498d9aa55f677ae76c9795ac274e1a35a97e1a7b7c09fcf230095ee12513	1.000000000000000
2441	2392588	87e938cc809abda0f4b56df16abe4b10a745bb9e9ecbb33b0c293aa3271f090e	1.000000000000000
2442	2393833	3df1fa78f75214bdceabe5b553d87533e18fab2d1c25a796e3af3a24a5749c8b	1.000000000000000
2443	2394368	722e4da44cb8f1047a3d90b0d2e3c2611104cf1d21a0fd13bf1e3144cf82a7b4	1.000000000000000
2444	2394519	962d0104540a9417bfbce85fe619c03e5fb6276caa14c9e371d953d6e69e34ad	1.000000000000000
2445	2395312	9e5596ae4f022abb8a47e4ac4d8f4dae038c6c4bf37489f297949db8845f3059	1.000000000000000
2446	2399159	d4f7d2689bad473695540b2ed420af40ac108039bd083098825f6c962228472d	1.000000000000000
2447	2401173	1cda83a092599c860bdf9d288e12ac259c40b297c8a0a66a3ddcd5b2453fa214	1.000000000000000
2448	2401419	eb7d82a3d8c8948d5952305ea7f33b0b638b7963b114ac1f2465ccd7f6952762	1.000000000000000
2449	2401925	afee8135a09da470cdf04dff332b303145eff23dec111b19577850cd6d416f19	1.000000000000000
2450	2403903	2fd9e8b719e38641fef538e5f89e32e6f2ab98cc036c3a1fc24144f3c9444f90	1.000000000000000
2451	2404597	3be66d62aad4f1115aa710967af7305bf710f6dcc5d519edbd2833e5a16380c8	1.000000000000000
2452	2405356	86f90aead854d6dd0314b63c0a2fa4daec973731c2662764ce261124938de369	1.000000000000000
2453	2407167	b5e0a366e32c7c271466e79c6b0a2563c936ecc57c865a2ed78d06a7e78378fb	1.000000000000000
2454	2407928	f3354aba98c7d00d8b25cc421206e53e43b3420b877ce55be8f96d9cc0313d68	1.000000000000000
2455	2408289	78eb57ba346126e6ae60ab388f0f1760b4ebf3acb16c428da7c3dd44bbe3ec9b	1.000000000000000
2456	2408354	1971942a10d17ba66f60bc3a29710f854e07112ac31c3c48a4ed7ef510ed3d5e	1.000000000000000
2457	2412777	43cf897e633f287ec5892c4053f35ae14830c7e5165704b0d0d9ab2e81e99b83	1.000000000000000
2458	2417870	0272c42e27cdaded9e2b2bba383607d8272e9c24b70038eb1ccf4ccb5a1d5c44	1.000000000000000
2459	2423153	6561d3dc37ddab37fe5648db448be3bfe831c07f95b41e6089feff3e4b78f30b	1.000000000000000
2460	2423408	59d4ace116429580407f36b04cdc33d1821e68be372fe14f8aaa0f416b6a048a	1.000000000000000
2461	2429864	edd8e0e968a89c752ee14585917d86ae11d649be3c98f35aed016a378dfb030a	1.000000000000000
2462	2430285	37456ede9ef08779058bbdd66f3ea1e5219ae8a9064a567474f773493b27c05f	1.000000000000000
2463	2430896	fde53680747aa4efe1b531b0c96ff76a7415f3495f6168069f8d5e2efdf50e62	1.000000000000000
2464	2432072	b9026ec3c185b52d41bb5812e4c88e029a91bb64b286ac3fcb493d61d58a6152	1.000000000000000
2465	2432751	911e6ea2c1d0cb95fcf4893fb92b21a6ac91a7a6f7a409adaf4f9ea926855099	1.000000000000000
2466	2433374	cd6929cf6ccf1092400fe7895722d408b3b1ddac9802f2a19a494c5f09852954	1.000000000000000
2467	2433614	5332e155642bad2dd95d3c0237ba13a5420d108aa444b5f4a178e4d93669034e	1.000000000000000
2468	2435843	edca537d804fb52a065a2bc2ab2fe7040720a8f55e3c869b281045edd924db80	1.000000000000000
2469	2435934	2b53db701c5a338709455d3140e0f125de6ad2c378419e89607028631dddf333	1.000000000000000
2470	2436330	493a2254c7bc4006352ccd2615ce0738dc4d774adca0e48236456f4f0f81ef85	1.000000000000000
2471	2438229	2f2301424f10a228f2829d7453e3113814f47ccc27e6a2342e2802ac3a7144c9	1.000000000000000
2472	2438830	8802ce2ff82cd18ff3e96f89d722711f06ebdff3f7d676429f4dd4d13c8feb7f	1.000000000000000
2473	2438835	71089510313723139aa5df2dfec9bfdb5c4c603dbb5b2fcde1b3037c84d1e547	1.000000000000000
2474	2441234	f38182d3b67409eb164d99f7f9ee69d6e60b7bcdb31bdc4612d5ece0a5967337	1.000000000000000
2475	2441354	ff3ab04f943ad37839611623791b809debea6c3f3af7d7143f99e96538f4b572	1.000000000000000
2476	2441519	c728b830579023f8b4f54c834107bb539e9d0f61a4cc30a4e40d19d412a0d60e	1.000000000000000
2477	2441650	e1d05cd07ba96223986043d00748b475a7d602d90b92ba424aeceb2133f30046	1.000000000000000
2478	2444705	da8f59d1baa333a39a06802979146344c097c1970cf001625782bbfb4f462663	1.000000000000000
2479	2445250	cb3db7f9bb18406d551a0d3db19915540d45e3a37fde8cabce1b4fd7e144fd10	1.000000000000000
2480	2447306	a2afccf8b03c0c6ac1e4db2615b594c7919e84ef13e77b53e90177519c8862dc	1.000000000000000
2481	2447830	63e93e5844b021bf6e965679def0f21e6c314cebe8afc5537a7d6e82975321f8	1.000000000000000
2482	2448918	0913041e8b43fce7020a0b0648593eed687cff64a99295384e209fc702886585	1.000000000000000
2483	2448953	0bde5bd09b0d95b83cede67632c36a3e6f4de4cf8a215f682c88e857e1e3ab75	1.000000000000000
2484	2450429	80d4cc78a6e4b115357c6748183b9bd215807b66bd24c0db833242c2088b54f4	1.000000000000000
2485	2451762	49888e4d85f28fdf3ad5a6e242c1c6097f88991a7e6c9d9d5b1b34f3a9660a2b	1.000000000000000
2486	2452479	fcee0994734d683cc0e674609f7379adaa4db33220f3519dfbbbbeea4e742454	1.000000000000000
2487	2456749	f634a8973b7f4664c49c1b8cbe9b433e710c5962159c13b04d4b3d4a2a1df522	1.000000000000000
2488	2456973	3aed61c94b2d66f2c1eb0b8a613e1293dfc58e001dae60573cf1c7ac660ba132	1.000000000000000
2489	2460123	28257942c6ba60207f96340e28e22193c6fbf36451aa1089eb411630bd8db52b	1.000000000000000
2490	2460329	e09e6a04b3be83e7d7fdd632b8e171eb840c711837f41a03ac4a630e70d22446	1.000000000000000
2491	2460877	28252b3fa14281fe97805beefe9c424b257d7d1ef2051b0d6af072e690f4fbc2	1.000000000000000
2492	2461291	9b818f952635351c4076e8c13dffd46d62fbff18a132f96a9b5a167a8a6c8ddd	1.000000000000000
2493	2462706	e86d4204443e1e29602b184714f5d794dfe1023a9157bc2f0cdd6cdd8c85fb5d	1.000000000000000
2494	2463000	a6b9196a15b6de0700362643d6db2f53c8227766551f87274753f92eefcf9b46	1.000000000000000
2495	2464380	750dc677f1ae1545a93fc477cb1afe0cfe2d60bc98747c0eb3c55fee80399604	1.000000000000000
2496	2466985	c7bbe31c4f44ae7ae8cb8274f7b04c42ac3e8e53e37b93529718e1ee1ba89bfd	1.000000000000000
2497	2467244	4cb9884aad1f0c943f972d578a126a8bb0d2adcb461d8b060b4c2b39477b5ca4	1.000000000000000
2498	2467620	2570822ba1f015a425458cee73f7874dbb61d097cbef84818c348b6cecea02c8	1.000000000000000
2499	2469934	e3793755dd5b07af5cb572aca81af2626afbe0ae1fa761baaae498f5dbb84908	1.000000000000000
2500	2470749	ccd24916f222bf9807e4a5121724c840f95c0a28c232d5a6de62146ea722009d	1.000000000000000
2501	2472464	1044467912523968811aa23ef21a118092fa0651b3fa644dc39d74359ea5b143	1.000000000000000
2502	2473968	c6dedef02719beba732d97c246566bc34234e2344fdd4a87cd7cccc4a874bb4d	1.000000000000000
2503	2475966	be99e01f5dd3a1f830cb5f123c605bbf44e547c59de5304aca68b89ea89ee32e	1.000000000000000
2504	2477471	c678a097402531ae2ecaec13bb5777338268af0a8fad3d399bd0ae2e64f2ad15	1.000000000000000
2505	2478870	f94577b7aa0cb13939ecf8962a97b3692e220c059257dedab1d8bc50b569dae3	1.000000000000000
2506	2480110	79702eec030e591f3510adb015caec62bb32c32fb12cb970aaaf27822fa7d7d9	1.000000000000000
2507	2483086	774741667ea18eb166d53f79392f31a5d8036658291a64107040a4d2600cf4a2	1.000000000000000
2508	2483461	34bbe5754127d822405c0ca85d554b04a65cc6fa4010613373ff5282bb37b1e8	1.000000000000000
2509	2487026	14cf0b56997851cd181bfa7b213c9ccd08957d547a7530bceefaa73e029e125a	1.000000000000000
2510	2487959	af923777f6e136881542a322057e3a6de9c7970f5da3d651d605559750b45ac3	1.000000000000000
2511	2488631	be21519297241a203fa6f1ddc01aa001e81d12da95beefabbe45e365ae7d0bfb	1.000000000000000
2512	2488988	c6134d3376e6bd166099743b6e39538368a717f219f137144dfbb71c459f2585	1.000000000000000
2513	2490905	5c487583da8385e73ff566c1a7a2b1dfef0bdd81d4053d445eb67baa718c3f87	1.000000000000000
2514	2492718	c31f53aa049cfd237f29e03fa6cf59ef4edc083d1dfb9b63824c55df56336767	1.000000000000000
2515	2494269	5b8be01f04894ef10b97c825ac82bf4d930d02112ac897c685b323da8853ba86	1.000000000000000
2516	2495403	0da64aa5188793684bf1788c24fff1f9333e52b985811c5ca778b16a9b813bb1	1.000000000000000
2517	2496533	bd9a3b7b3d707c196212461c34b940041dfadee8fb4554410da6f3d13528f0db	1.000000000000000
2518	2498658	3834fc03e807b91aef80062612b3e6925fb92dc93319650e5787924417458043	1.000000000000000
2519	2505607	946a8d212e58c34940ff166201edc402c27dbdf3b7a11007bc63a392e1eb492d	1.000000000000000
2520	2506250	bf546b81c30ead79c0b16ddb5254aaa6d0e767d9937cd80ba4b374b4924481ca	1.000000000000000
2521	2507030	3988f463496ead38ab1bb1eda94794fb511b21150448afa8e1905ce607b905ff	1.000000000000000
2522	2509492	67f030b774c256deae437855602d69d3e83bf007294eb26289a1ac465c35ac37	1.000000000000000
2523	2512287	5f90a1ee72213f012f370a49d14b247a1339324d64c6ac0a928c2ddabf3d3ee7	1.000000000000000
2524	2512890	570ac6f54a69f0558a6afb4e8231c3f32a1c43ec6871a7af6dc005c06defdf25	1.000000000000000
2525	2516323	6dc1a53c923c541f88d72325d7c0bf51d61d3531b04e3c6355f61cdcbd11028f	1.000000000000000
2526	2519110	be5d3dee245d45f85b088f7b1ad8302285bb0f7d6448024232a85dc9c4078dbc	1.000000000000000
2527	2522913	5f98f9e1d64720dc795e2f00cfae654b0a03a4c144630559f565e82ef7a24032	1.000000000000000
2528	2523781	2df58cfc6775cfe8819b7dc165955f924c524483bef02deaf344ca5df7227dfc	1.000000000000000
2529	2524451	65b3e96a4d50167e8b5fc8bc9e16662ce3465034c4d24cb4aa1d2b8b62b8e4e4	1.000000000000000
2530	2524663	be865d670ae87fb5d1364e274009fa93d3e18ac56467e0829c21590b7a22ab86	1.000000000000000
2531	2527464	7c98597d5c36013b24cb9d5d332ba12a3c0361ca8e1f9a20cc737a3eef7e8af4	1.000000000000000
2532	2528901	7760c6e2350ea4e500b8ec62e26ac711a9a3adba5bbf5f1f6d8c15f17f994fc4	1.000000000000000
2533	2529881	17aa4128f60155015facee4175ad3d772ed00569d9d94207e993d065a3c399f9	1.000000000000000
2534	2533944	82544fdcaa76a960009820628cd14de2eb903366023512ecdf389557cca1d31f	1.000000000000000
2535	2535430	fec3a60ba9cea693f30f6f88505ec6f6f763aa9c1e7084eb241ac627b234cd18	1.000000000000000
2536	2538227	c1f25784c3a5d7fd56c32b32f61b5a0853934282222bea806086a517e9930df6	1.000000000000000
2537	2543878	51a04efebe6c154fcd9c93f70327ab528d4d92ddbcba45a60f02478e11525b0d	1.000000000000000
2538	2543900	ae21b9bce5cbf2f691002a9483a4c02c6e994eaf5d7012202f13da1285a0ef3e	1.000000000000000
2539	2544569	7c4f112af0ac2d2d0d9a0d105073cf1e69e53a1b11259f66569788975fa835b4	1.000000000000000
2540	2545166	2ca1fa55e9940183c44d8eb47599d9f96dcbc5a64f2ff0be64e820d6bbc0dd14	1.000000000000000
2541	2545304	3cc09dae79c36295c76e740511b799b93233af9fd8b7608608a12e20132f6da9	1.000000000000000
2542	2551634	4f1c339d67731bebf49d6d660bfc4c3d0478468f2acf014cc9def9c465b95cca	1.000000000000000
2543	2553675	a989372e786292399726ddc39eac0ef7aa2212081c0b10d4129821b393ea96a8	1.000000000000000
2544	2554657	1c73246c0a0c97e46f7df36f73db9be2bc2c8ccbc694fefb99d75c94f5b4ec89	1.000000000000000
2545	2559155	36711b0d3415fca3cc848d403fef782f9a1860a0ad72131d2f85d55a940d39ee	1.000000000000000
2546	2559814	336473a125fec93d015b269f5ccfe3430d91e17cb5fab6e2a947c1423b2354c6	1.000000000000000
2547	2561575	bd1145eb63dbf5e0273668ed49eb96bd565e5e1c889ef3201e1b9798e9f79e96	1.000000000000000
2548	2566192	1759649c6ab80635331cab14046e64c02eda815f17d10fa0e9d216f74e2852d1	1.000000000000000
2549	2567969	663a984d9de43daf032722c720a8d4949a635c6e8a8009c90576a9bd7bc3957b	1.000000000000000
2550	2571345	658815e4bed497a43103eaf823b13f04dc9376bd281cfe9aae1901c3b19fc6b9	1.000000000000000
2551	2571954	76648d51a33c048826da1d7eaab25ab8d0427bb532361f6516b50976ef37925d	1.000000000000000
2552	2573008	eb009af8ba925bf7b9237fad6a1d0da3b2e96d5c6710ffea354e5f256aff3a3b	1.000000000000000
2553	2573009	e9a89acae0fc9ecf9815d69bd498bb841887ae39b9a56953007330b7b40029c7	1.000000000000000
2554	2573412	57d2b77f5f175782acb712480a5be295003209df4984ad358570c4f804bad281	1.000000000000000
2555	2573721	eec67c5935c35dbf9e390283b9d19f8ad5dffef8f7c820f38778760696d42c8e	1.000000000000000
2556	2574111	a6c36ae14eb44da7d42d89a5679c83954bd74e25d16d60caad9603aef122b960	1.000000000000000
2557	2580510	46b9fe6b67239ae1db9a811603aedbe314916873123700c1e4ff457a3a458640	1.000000000000000
2558	2580673	f36165fce709ed716e144477bd33b95f94600a1b980f159833baa28203504fac	1.000000000000000
2559	2582127	77b327637398d5ad5435b3b7d068c911a690e5d37cb28b45f53c4308c1d0ab30	1.000000000000000
2560	2582262	10060999f861b9d7175f9ae5af16c761e35648ab75111efb833f4dc4edd69ca7	1.000000000000000
2561	2583024	0181165b8576266dbfc47748da9e1c785b29e1e0b563a3ce357749e03123ae9e	1.000000000000000
2562	2583814	a9b521ceaae56d1fe1e1d889c2818034f84d5fc3a70a4d6a6289727d96053f34	1.000000000000000
2563	2586994	6f6aec147977369deb85f92df4d573edfba66ef83ce5f86489b5e18be72b0ec2	1.000000000000000
2564	2588452	cbe48954a024a1661d6415c70f9aebb4c44910e0491915a3c9595819c3403dc4	1.000000000000000
2565	2589153	bca721da195ae43446da3e3814dfef13c7b38dd8317bfe46d3842058d99e7d7d	1.000000000000000
2566	2590190	230e1c581fe0c833950cc9ded6d024d23cec4c5950ebbb10c92ac72c5ec212ef	1.000000000000000
2567	2595272	32e038d14477d2ed03b0362b68c9aacaf2b684f205b88228d4206191304c5544	1.000000000000000
2568	2597875	4fd255b95d74278e670f84dfca86f7ac886b0ce364f8958ed84b86dc13c035f9	1.000000000000000
2569	2600729	5ce5f7d3986da949ad7bb565a6a06d95db7b3d3ad5c4a0b2777444793733b8dd	1.000000000000000
2570	2601005	c77080f4c5d5cbaa31390706dd9fcb82da4a5ea8dab061862e6467891d871c48	1.000000000000000
2571	2604630	df73163779b0bcc8fad564c8425dece96f8649a25441d47a10f57fd0a8938529	1.000000000000000
2572	2605021	9b510a689a4d56e2ed52bc061e8ba98ebb6bedcc4cb4219675036a49d47a8cc8	1.000000000000000
2573	2608444	59c5ec688cfe0f5cea750ddb830618b800c3ee1809706b68950eded8e367127b	1.000000000000000
2574	2611359	8723d63969714a3d101b4c568c255c5923a40a52af1932773f459921c12479f6	1.000000000000000
2575	2613599	ad61e7435793eb004c2fc18aad8b959346af10d58272af549e2886da66cfc82b	1.000000000000000
2576	2615483	11bef7fe132ecfc95c0a89d25f1de69ba7a3cf85e1e8ce7a9be52ba2b27e065f	1.000000000000000
2577	2618048	25428ec5cfb249d059e356ff6409d45fd785700ee0718b833b7b1c5311de56df	1.000000000000000
2578	2618276	94a1ebdac16d66bb92b636506d42bc3829972a52304fb7505c7755051c606b28	1.000000000000000
2579	2621461	0914ecaff147520899cba05544be8cd37d4e93837e44447f7eb418c1cf83b52c	1.000000000000000
2580	2623354	570016942d9ea70a3190f557a2650649e7632ab1ec78a2736dcb651dc3cbbf55	1.000000000000000
2581	2624155	55dd894a5e5831407dde60db0d880956eb9c6e41e59ca608283c2ae26234295e	1.000000000000000
2582	2631685	38691559ccdf256024d676ee077a5d71b9293159bdf9d64f7d9405b1e4875aea	1.000000000000000
2583	2634805	543142b08bb8cb2236dad5b70928e45ea541ee7004ac89680f06d0e8ca4fdf2c	1.000000000000000
2584	2634836	d15744f7ec291fdeee2fbbd3f61b6b7cf937261b00f47558de6913dceefc0eb6	1.000000000000000
2585	2636117	59fe539e73db85b908cc08608640a868d6be5e8b9e318ce3202864e05b1a6eac	1.000000000000000
2586	2636124	78fd223aa7939926bf67ef1e62765f1f31aece0f9b76698bcabfdef58cff07a3	1.000000000000000
2587	2638002	fdac0ce93953326d4def74df1a27b86f58c51e1281c818026b588538fff37429	1.000000000000000
2588	2639868	ebf44bd71cd328bbc93beb070731bbe8fe9bd5f66dbbf045de06ae0acbb2cc9e	1.000000000000000
2589	2639932	e41e7ecf3e6f783c63cfe112850f2efeda22904e004df8175de678687da34dab	1.000000000000000
2590	2640059	40148290659b570112096f33a404b6463fe98b3cd6e1c96663b06f3f9e37bfa4	1.000000000000000
2591	2640816	b7ab0afaea891b1fed947d28429ac9b1fc891d5174458f3a049afdc6dfd341de	1.000000000000000
2592	2642431	274c88aa72dab4232d81aba1ddbdc83bccb1bca023bb22d3e7f17e9f3c8ec7db	1.000000000000000
2593	2642449	b849afdbebac5b5be714ff676557fbdafe737c4d82437440c7a89638cec994a1	1.000000000000000
2594	2643077	aea9dc509ee8599fef8568d6ed4815820dc745e8979a2f9a96b6a975225b81b0	1.000000000000000
2595	2643162	eb1709a9cca47c8ca97c3e9da9a7cc8f131a2f9db5cee39818180972631c7990	1.000000000000000
2596	2645931	e8e2be739703bf67a260412c7eb494c8bff1152fc87197434cd0b3f68efa76c2	1.000000000000000
2597	2646237	8a4c0d818de2661f1e95b5f613c1b00987dcaee4979c87e0951aaf4d63581967	1.000000000000000
2598	2649892	d27b84e9bf9107f68ec0e37bfa4205abed21417d9b9aa205c971515e577764cd	1.000000000000000
2599	2650314	c3fe39e6ff4ed7e30930d62f176a4b7cea6a3dc19c0ce4371e76c981365c569a	1.000000000000000
2600	2652410	d979bc75dbca8ef66d83bd82c90274801c5e8f7ec4e01a934cbe3800fd5eda6f	1.000000000000000
2601	2655332	6a4e8c04149b9ff88b7cf793316c60a332c4b7c1951e170b290b18f66f9bea06	1.000000000000000
2602	2656745	8876a716f6c5ab5cc38a0814324dc89672ab282d682cead72ba65bcfc7729276	1.000000000000000
2603	2661316	16422d3fa54beea76b3fd2e59edce533faddc672ef469dd4ebfe218b2279beb9	1.000000000000000
2604	2661437	94e30c3e59bec2d238dda9c9e0507260ef6dbdf81fc5c194115c8c1527f1654a	1.000000000000000
2605	2664426	b303af83caa8f3bbedf0b69aee19198a807a155247d039b4c9aa15402540ece5	1.000000000000000
2606	2666537	1aa4bd737136ee1bf6366de78ec582d1248098150392359ccf1f694f4c5a0fd4	1.000000000000000
2607	2666594	63fabc672b30016e112c22a28cb82a10652e7471f0ad0f5c973bc15401497ed4	1.000000000000000
2608	2671856	4457ed345fd4d1975b29e428aa0ddd7d611390948150a9cc53d8a45f6c41615a	1.000000000000000
2609	2671915	b385f356d7ec08dec1ab9b0801e47e8f4112c3873b480e5c6f6b2bb9ed3a41da	1.000000000000000
2610	2672609	e66f63b025c794a18f7c1e8f465a735a5d955c9c5c550a40da06957c1100c604	1.000000000000000
2611	2672924	71b3baeb80bed4aa271e6005483ae1f187ae84549a66a7d851c748e5c54ac18e	1.000000000000000
2612	2677815	2b849169c519965ab4fee7fa4077c57ee05baa18db22d43e6a352567d6b7c707	1.000000000000000
2613	2678180	c09cd6986daa75df22a10ac124a851b6425555ea408c34e8fbfdaa32a1986644	1.000000000000000
2614	2683898	2e9f80191c81cf7c4f3282c20edcbe2721c867ea054e5e002c3669ef96999569	1.000000000000000
2615	2684221	78bf6322e72f7dacb750f9b08a88579a04addd57a4628866b7059044a6e3b9c8	1.000000000000000
2616	2686425	ed73a159582ddae838c5d6a79afdf8cb8754ad1186d4b30b7555739afb987957	1.000000000000000
2617	2688106	eab1a5f6a5bc607f18277e17ba6bf562c9aa51e20f076a8f91448765a3a0d8ce	1.000000000000000
2618	2697836	bf1ffa679e8fe834da4a733f23d90699e4b6200cefbee8947337c9bcaf95a94c	1.000000000000000
2619	2698690	bca6c99fd656bcd129f2c99638c73af96a7c5e6768973c38b3cfb3ddde232eb0	1.000000000000000
2620	2699769	9318aa188a419508dcaf128b50112d665582716f348d18911a7d5b173abe7a95	1.000000000000000
2621	2702092	bb16b3a6dac4c90909347a7d7871dbd4b8fae99c7843f07256bd1a9afb8f3164	1.000000000000000
2622	2705677	a9d1be2e4434ac3ee5464faab961288e1ab87e3c42ef9fecc76841e12bfbc00e	1.000000000000000
2623	2713579	b219202af880295503536344d4142c418d808fce7689a7baad304d89a03c2c2b	1.000000000000000
2624	2713904	d7c4aadfdc641c890ada80e41ec004896a260b7675c06db5ee0fff4ec1da07ae	1.000000000000000
2625	2717020	1b3482876f104f7297f1b5c610bb4e755f0b5670df7d3db6076b0cbe7b1ef5ef	1.000000000000000
2626	2719801	a26035e129321a2e65bf52a6068ec6003d553a400b3281d4271ed21895a5bd23	1.000000000000000
2627	2721822	e2040f17edf0ac824d7844fbf1c8c16b65f4279a8c6f36f275d829ec3efaadd9	1.000000000000000
2628	2722198	4d37e18363720494824ed07b2c60161c1ae3535df19618ba77f4d1b11ffcf7f4	1.000000000000000
2629	2722346	cc4ec7e23e0bac8385963410ac5f225510f99993ab30f5a3f8bf9c07f1eae836	1.000000000000000
2630	2722415	77f03cf47a0cb7d49f7a8c0c94f3b14d6a8e5cb48c9184f5b7255b68277e6b35	1.000000000000000
2631	2723609	7f0e869c9cbf1439c3747bf4502303ff3f31e7cfed4075e3cc5988d3796514d3	1.000000000000000
2632	2723925	5f09fb07ffc9898529e9eda2ea3fd64e3544302b1d77ba8897a507ded58ff2c8	1.000000000000000
2633	2727342	4c34f5d30f55aa88a2adc0b1ab339ac0b5c90850c080371d44129845b2b46779	1.000000000000000
2634	2728604	7cf7638dac40b3f02b23272f33bfe9b144127b117cf6df3190a503dd02f049ad	1.000000000000000
2635	2728644	b559ededf7d56421d7c5244e2564bff7e634a01916d5035b0129372558d600a3	1.000000000000000
2636	2729037	f1be8f4827f8673a1217269426867eab94f506db0703dfa4f3e06f041b41cb16	1.000000000000000
2637	2730967	c402a452d65c02de69b140f359c6feb8baaea441e6560486f85e443a4e74d98b	1.000000000000000
2638	2735158	c6c15a1b711448bd8716595d6d1a2e93a8d4770478b9a83df63b226f9c2dfd2f	1.000000000000000
2639	2736639	5f8966247d9ff8fceb5af2e7f79c3722b2ba5b6945c8e5ff7b959bb36e39e101	1.000000000000000
2640	2741543	34b68ff69338bef5dd93eba02fe4d282361c16b61d6ffcc2bbbe62281699a3fc	1.000000000000000
2641	2742147	042fc0fd02f2b65a3da09ce685065827ed5e5705623607bed42dbd0356416001	1.000000000000000
2642	2743608	55f40ec7b8b8eddda2902227f6bd5a2e63de022b80cea7d5271911274d22bcd9	1.000000000000000
2643	2746533	0c3b7b5d3a887844bb9dac1a4826d813449e5fb8b0afb5449693711581e8f962	1.000000000000000
2644	2749533	fe27f2f434f3de592e75c37d69ff6dbe381676c3e2f81f74d2fbbb2abcd4f50d	1.000000000000000
2645	2752419	565a4c1f5da93d5314ceab2879081d8712aa329332d0b4fb20581baa01f6af33	1.000000000000000
2646	2752456	654d1323ad56d2c394dcffe2d556e194fff6b85fbab45dbc191784637765686d	1.000000000000000
2647	2752585	709d9962d3221d87c46728c386b8ca7d6a669b33a9997a4fc9495723414fc32d	1.000000000000000
2648	2752717	589f267e06fccdfb3e58be7e3126b1d6ddac004c9bc3267145ec8cef43fcc340	1.000000000000000
2649	2763449	b66df0fb60fbc368078fea68f7b1fd5aca25ed4dc10a050517e9c97a2efda520	1.000000000000000
2650	2764638	7af6930eeab6bbaf5889c4320a82b58c12b9108ba30dafe221eac0501866dea4	1.000000000000000
2651	2765679	0e27285e7a5d8680403d841ed588ff75d7b3962117fec1d6006719714e2d3d70	1.000000000000000
