rank	node_id	address	label	harmonic
1934	169939052	17ZE9vXvcH9vRMgWCHcaQQdxQHWJJsfGWp	FaucetBOX.com	0.13763842853395492
1935	136303706	12rMLCAcWAFSiCbw727pxXoCsmFFydXQSM	Poloniex.com	0.13763626991920735
1936	149008195	14wmbmcfNsHFY24RUnDW823VdYKciR5GUC	Poloniex.com	0.13763619266839822
1937	45510826	1Hrspxh1L3otBptFPvmtKMfM7kfngT4g8u	Poloniex.com	0.13763509549282466
1938	21721771	1MiCRoEgje2a8U1FthQGDAwaWabDbcBsTe	null	0.1376343207010236
1939	66547698	33G3b2ET1ryGGiPFtQs2s9rkb43Uq783Dx	null	0.13763389980074608
1940	151028331	1CmpRVgjfMKrW416NaYzPDBtxTKnW9neN3	Poloniex.com	0.13763302105563352
1941	144258850	14VNUn1L79114W38rgzdJZLejQyi35iLdo	null	0.13763236313107224
1942	99717842	1NNZnohjwqf9R4ZeSphbkWjZc7Rf3XFp42	Genesis-Mining.com	0.13763076726739523
1943	182830811	3Ny58ciJBsBUyWVwoJYohJ5NTqhBMq5Wjq	null	0.13762857869236858
1944	133224947	1Lb8VPFC31KZdxeev2ckoQeT6PNxZfopCd	Poloniex.com	0.1376283299838831
1945	122868143	1KMjkh1kim4jiH1cZ5YpttUbYCFtU7LKR9	Poloniex.com	0.13762614539945428
1946	137331966	1gjTJC4dsyUAruG4S1uBGTmRJQN9eFjpq	Poloniex.com	0.13762396804375626
1947	142018503	17ALiC413YgT2DeRGVFfvqxf2rkqnPfn7a	Poloniex.com	0.13762223504612
1948	154517551	38TJGZwXGMgJDxsrvdkNzA481vKtn1Nu7F	null	0.1376166635646039
1949	124541575	1CdqhvVwBDY9MeE2QEngRQ3PbgwbqWGyBq	FaucetBOX.com	0.13761532818226868
1950	69859010	1NaACnYKE7c8vGKWfJga1RJ7RiUiQdUJJ5	FaucetBOX.com	0.13761462361064766
1951	82912387	3HEr9ZUTbtUpugh4KirpQgSuJPqHEwXpJs	null	0.13761309133375352
1952	91904314	1NKzupYxWZh13NyxozzjUhgYe9cMNxgpKz	Bittrex.com	0.1376109084066304
1953	65309116	14gbKG76nj8iLMs7fwMTShRQHSX8KCXckk	null	0.13761027796018865
1954	62939935	17EVkwGjHSuMvscnaaWBmSo3BTNZAty3Rp	FaucetBOX.com	0.13760900613935578
1955	135817109	1EjJu3AVnhmtaFYj4pELPGe3oPoU7PgRY7	Poloniex.com	0.13760893172467054
1956	133532655	36ei6AaNVZDf9icjdSLSuUj96yri5NbxrK	null	0.13760714205236024
1957	44526635	1NpQNDu35RwX1H6nLoMuw3E9kTsLZV518U	Poloniex.com	0.13760488579051527
1958	68857472	3AVyvscY9Y9h9S8Nb7EM6roi9MyrRrsYkW	Bitstamp.net	0.13760477380554603
1959	89467359	1Da82mXafFetmUgPZt7ZtZjc9eW52MELEM	Poloniex.com	0.13760215415352112
1960	45145753	17DZSKHp2LavZNrfZBoTzaCz12bWURnMzH	Poloniex.com	0.13760185902605132
1961	128436118	17YNjEhTqzhfgkjNADJQNH4ndQZZGhxxgR	Poloniex.com	0.13760153425308497
1962	35405956	1GMzbYcacZkNT7pQ63kVi8TNL2NWUdb8z8	Poloniex.com	0.13760008997338538
1963	118646276	3Mekuzg735E1hu7z6jKJ7atTRUYhhmp8eA	null	0.13760005518387597
1964	66469901	3B9tfcmH7ix3J8fH6MUNdxiTsKNVeVZdxj	null	0.13759917932248242
1965	249359546	16FQkdfH6GqKw5X9S1L3rWvn4C2Geaf77K	Bittrex.com	0.1375981430775461
1966	55369625	161R97Pw3UDGr8c9z8hMp78KMcRzudkpzy	null	0.13759695227375965
1967	126458762	15mnRQVh4n7Hwr6oPKMcpAku3wmDdpyzFS	FaucetBOX.com	0.13759694038515308
1968	119710609	1Kv6hr7C64YDkuZsguSZw3xxxrCK8k6EYf	Poloniex.com	0.13759655884826813
1969	150174119	1QEqYxxKAhSdXLR22XZaMmDe31ybjHrkTQ	Poloniex.com	0.13759621102297154
1970	99512018	1AXd1A9pHqjgp1eb47PxLiSP6GLMjzrstA	Poloniex.com	0.1375953251893733
1971	147467323	1ySN7c47fvWHd4Vur3WKyMcaBjsugs3UE	Poloniex.com	0.13759527538988578
1972	122989971	1AaWsdfoEHa5aoRZS3s23WP3UhYAqtyVJZ	Poloniex.com	0.1375952463097644
1973	147678721	1qbKJrY3VWfAZ5vzN1vpiWr8iH3ACF6dK	Poloniex.com	0.1375952406759262
1974	118182502	133NpMS7RwszyndoeGznENB7DkQijvu8kj	Poloniex.com	0.13759363107741435
1975	66103586	34bmCw3UqWG35nEhTDZwXD8Zxu6KqerPGj	null	0.13759301468138047
1976	120307983	1PfAUE6B7oAH1PSJQ8PPXH5no1DujfEGWk	Poloniex.com	0.1375924914666433
1977	96340058	3NJf759At2q1HjMKMYFAatJ4wkoccLz9U8	null	0.1375906524873616
1978	126159246	1EvwDbVxsKKwb6BEwGEGd5WyGdAxvnK1vR	Poloniex.com	0.13758851167342098
1979	111292548	176d3NZixa6pX4GCG2t6vm5qSusbT7sjJA	Poloniex.com	0.13758769236979387
1980	190811436	31oQLNZabe9gu1jynvRhcHD8PhXtmoLcLN	null	0.13758723624464175
1981	100082149	189KNNGsRGt6Z5GXVFw2VottdaX8FMA7K4	FaucetBOX.com	0.1375871824761749
1982	202933561	1MYF1fyVSEFSUswz1Fd9TPSqmPQ3jh3w7C	null	0.13758693049825355
1983	80154204	1Pf2JtzBAcFAtnMQ81mFnSntXtM2bADe3V	Poloniex.com	0.13758486386648913
1984	60821443	332CQfjiewxu5RK6L4VtHTFMP6X9uEbsWr	Bitstamp.net	0.13758429164965374
1985	157382584	14LGb8vS8eZccpBd2WCbmHzXg9N2DVdaLz	Poloniex.com	0.13758359281772786
1986	198124856	3GbxiwGcHAXdFgwaL2oBz7dJf7hzYQBeXw	null	0.13758265912145115
1987	69293013	35Eca5jBUKzxpmMVSagwiDuXAq4MMkbcp6	null	0.13758210931186954
1988	74686211	121PLotW2vot3jziXUinMC1wGJkZ28FUf7	FaucetBOX.com	0.13758148106370052
1989	152545336	1AauR9CEnBNXYTZLbbayzJ57aSEryrM5NG	Poloniex.com	0.13758088938035415
