rank	node_id	tx_hash	output_id	pagerank
1402	519460280	89b4cc6260486e8c4ab6a74e962e2f6e5690e0e9bc9d0b82673d63deefa99239	0	4.301907739e-6
1403	495892842	d51dc5d6d2c609b426a0494d1584003894b492dcf0cbc6c196ce44834864e9e0	0	4.301428955e-6
1404	495892843	d51dc5d6d2c609b426a0494d1584003894b492dcf0cbc6c196ce44834864e9e0	1	4.301428955e-6
1405	654847446	34446016427aa22eab913f72d6ff586c9b82ff1c8edcfee5eff127dc2fc5f1b3	0	4.300687766e-6
1406	654847447	34446016427aa22eab913f72d6ff586c9b82ff1c8edcfee5eff127dc2fc5f1b3	1	4.300687766e-6
1407	485202139	fdc5da760b77957d48364c41eeee95499e53aba4869bc2ac454b43dbe00c7ae8	0	4.300621828e-6
1408	422211797	c17717506cabfaf6bcd2721b8ff4213ae37f7bf53ce5850fc167af22d40adbe9	0	4.299225366e-6
1409	463534895	a82772ebe48646e69413234111c4336e5373d3c227805473476ebc0f357cbfaf	0	4.297222496e-6
1410	272597933	e614f643fd301697abf43788f08be647401717d92ebf793e3d71e4116023a8f8	0	4.294409476e-6
1411	272597934	e614f643fd301697abf43788f08be647401717d92ebf793e3d71e4116023a8f8	1	4.294409476e-6
1412	447635558	72a117ef7ecebd8aa710c8611ff9475544c9563d10ad71d6ad51fd33d69e6fb8	0	4.294247341e-6
1413	519935655	0fafdf4dfe0e03355703321acf7f85454c23c278810903d24ed65ded332875e3	0	4.290492653e-6
1414	172499541	097e4ffbda94d717b813ee48da15acdcb26df925814750cde7829068d9ead0d5	0	4.285182029e-6
1415	172499542	097e4ffbda94d717b813ee48da15acdcb26df925814750cde7829068d9ead0d5	1	4.285182029e-6
1416	126285357	adc4d70defcd0e170c26e5d832128374123b2b7f00e33292a69f68b72a912231	0	4.285107317e-6
1417	303734092	d9bbaf44a861f83c6266263d2e3ddce533ff84332cf7a8627368c66a5d59f78f	0	4.281216394e-6
1418	268427140	60bd71472252f07f5c900465cbd1511cb28b8b1ff4194c2c9d447803e7547db2	0	4.278193431e-6
1419	313509437	2639abc49cf18c070c1935f4a2de3229b1697eeec23d45063858de413842ab01	0	4.274083837e-6
1420	313509438	2639abc49cf18c070c1935f4a2de3229b1697eeec23d45063858de413842ab01	1	4.274083837e-6
1421	479789910	9b8dfaa65819fd37acca0339e1f149adb62069c1bf610352703872df933fd987	0	4.273747439e-6
1422	479789911	9b8dfaa65819fd37acca0339e1f149adb62069c1bf610352703872df933fd987	1	4.273747439e-6
1423	639354106	7f149e7cf21046b9d73c348b593df90bf310e246dd06961fb0c370287f8cf004	0	4.272067826e-6
1424	276046245	d397a775113a5dbca58f284281d901de90a91898818a48b51374f58596e8ff0f	0	4.270530025e-6
1425	276046246	d397a775113a5dbca58f284281d901de90a91898818a48b51374f58596e8ff0f	1	4.270530025e-6
1426	471683363	9363d2ea058875caa2617c5fd3a25138d04c3dcb8064691a83de4cc36e14cf82	0	4.267831354e-6
1427	463424064	b4cdf6146eabe65885b01e1b2131d1dda2ec5a62a3132cfdfeaaa8ce265743f1	0	4.267011468e-6
1428	464057107	89ea1bd9c25fdb6ebd6b2cfe2385f5b089723aca7c679a09a84682aab7836920	0	4.263621706e-6
1429	174860007	f3c3f71b10a0e0aa9e83d711051e689200f7ef37cb2d1369e751635fc38b0a19	0	4.262002075e-6
1430	174860008	f3c3f71b10a0e0aa9e83d711051e689200f7ef37cb2d1369e751635fc38b0a19	1	4.262002075e-6
1431	447667515	7d2852f8d47f766c140be37ff450e08ab5d83bb0ee12b9b4adac06e63aad1220	0	4.261169904e-6
1432	519752309	74d819df44482a80479fcf3beb986523a5b7bbccc6c9cfe63eb21b7ebd510045	0	4.260877756e-6
1433	278536276	0589a54050255a2ec8f9e1596e507040dd33b9296028e6123b94e96bbced92b4	0	4.257558869e-6
1434	463439193	ea164d0bacbaa8ab5d024982a6bc4e3e8be110cd9eadc4cbbd2d157b3bcd6139	0	4.257524778e-6
1435	463439194	ea164d0bacbaa8ab5d024982a6bc4e3e8be110cd9eadc4cbbd2d157b3bcd6139	1	4.257524778e-6
1436	295066906	f6fe011d5421bc1464a5d99ab8113688719593b98bbfe479fbe74a5d92b07cb7	0	4.257431225e-6
1437	295066907	f6fe011d5421bc1464a5d99ab8113688719593b98bbfe479fbe74a5d92b07cb7	1	4.257431225e-6
1438	447668643	bfc39af0d202083a25cd3ab371093213294bb9c0461fae1227798ff620419f9c	0	4.256197151e-6
1439	519465820	e09c266ddeae05eb5203d1bf6ff85173056d4e931e7ffdf71f52c1eceff2e484	0	4.255403258e-6
1440	485202146	23dc500fa3ffc36cb6a6ea63a2d41494136af7a1eba511f334a9b092b34a6cc1	0	4.254022833e-6
1441	223722745	74be1242c9d43b17bcc9f4ce565bdfe456221e882b7719631702ad7d8a564142	0	4.253381842e-6
1442	471683366	e3fcdd04323290857c20e8fbe2124816a44d4eba9f51b280b154aab9751bb7f8	0	4.24793121e-6
1443	296253803	f820e676387f0a0fc7d7b462be7bd56a33ba10dc99fbe342efea0fe0415889a6	0	4.247829403e-6
1444	296253804	f820e676387f0a0fc7d7b462be7bd56a33ba10dc99fbe342efea0fe0415889a6	1	4.247829403e-6
1445	519460281	7282c59cc3cb72d3435b475ad90ca46f0220f863a12b05b6a7ab876065d83c59	0	4.247518842e-6
1446	419550340	5b51e396d20b3e6f6659e13d24ca72db00eb028fdb04620f0dfefaf6dc9512f7	0	4.246767165e-6
1447	519894814	927104427e280f863b033cfc15442e0b93d9728f75209ab152d7ae6e3c899efc	0	4.244643373e-6
1448	519894815	927104427e280f863b033cfc15442e0b93d9728f75209ab152d7ae6e3c899efc	1	4.244643373e-6
1449	519790804	7d83ac132c75c141abb9fccc732af83f7e2babbec0fc3d24db657acb5d21a575	0	4.243633199e-6
1450	447624455	2672897e8dbb5fb70816d56167c18d7cc1f6da0a0be544225435ddbdbba4e5e3	0	4.241527134e-6
1451	644206066	1c14f929b7e83a93cceef0447df18a07463d5b49830043605f88c521fdf2a53e	0	4.239019118e-6
1452	464057103	77a388bb61ac8de64ab3a033af680615b05dcd0bc9da9ba08090896059ac6ad9	0	4.23859116e-6
1453	578203659	456a572ed6cebb76e9cec1ae4e1341e6e3c88aa14f3f10084e16d4c8b389d22b	0	4.238532458e-6
1454	578203660	456a572ed6cebb76e9cec1ae4e1341e6e3c88aa14f3f10084e16d4c8b389d22b	1	4.238532458e-6
1455	656025429	d86048bf20116e59bb04fb82009abaefd97c0015ff093ec11ea5ee78d77d8e5e	0	4.237125852e-6
1456	464057109	435b4a94d20a449ae74676f4ed24c5f873f3c95ac8c87a4c2f730dc7a33cbcc0	0	4.236915993e-6
1457	447624468	c9304003006c9c921ff38b8b328fd8329fe4331ee4c72634d17566fbf5dc92c1	0	4.2346122e-6
1458	336162997	25b116a97e292bdec830d52fe5cdbca7d7321c0249f949be4a7e69c50fbabbd7	0	4.233486329e-6
1459	471666043	320729e37ad17bf82fd5cef9113ea28f45e7bac64eb27b6db3ab25e9acfe1678	0	4.233431454e-6
1460	485032939	2ece2e0e5788e4fd0b4a6edfa65c24ea826ee56661a13dae2bc7888af02b37bf	0	4.233245871e-6
1461	447635564	7dcd1b9ba047f6a7457c90383ea044d64dd090b4f5d8f5d87ac842af918f1e46	0	4.231711837e-6
1462	631275905	57179071ebc0b848e97879a85273c27f40415681656ceef3a2ef454cc7bfaeae	0	4.229913954e-6
1463	631275906	57179071ebc0b848e97879a85273c27f40415681656ceef3a2ef454cc7bfaeae	1	4.229913954e-6
1464	485161509	285b957934caa6511ff5e43283b3fbdf3f4fd642e82e8972c4726f10fc017212	0	4.229347831e-6
1465	464057102	4ba609d71e6361527bd522283e32cdaedf7e29606ae34e63f681c3ca2b307888	0	4.22681466e-6
1466	447624466	139f81884bdb0bbecee3745d423b9f49240011be0126b81e491c1bd216fddad7	0	4.225735393e-6
1467	519460282	4ad9af1bca9e35fd78dd4ca151794a8a1442b26c0dfb0888ca5585976a64b722	0	4.222698095e-6
1468	471666041	0aeed62f360069c1c3c2dbb674a6b1024800ebc4d7b296ea55efc7d3182fcf5e	0	4.222126543e-6
1469	463424067	465b5cdd7046a5aa78a1aa1b5340dec581bd1695e20b20e657801efb036377b3	0	4.221711345e-6
1470	423365342	936faff241b9031deab9e4bb14d01899779093fae4212c58b4dcc398aa7ba176	0	4.220703903e-6
1471	463407433	51606e622275b4056b94b6e8770ef05ff04ec5d6219185864a9acd4464c0dd19	0	4.220688595e-6
1472	269104207	6d00d7930a960293cbe7632915f162414529b53286deac4f1e6c9833f2920cd8	0	4.218699685e-6
1473	269104208	6d00d7930a960293cbe7632915f162414529b53286deac4f1e6c9833f2920cd8	1	4.218699685e-6
1474	243205097	3638e6cc0f0432ba6152361907141a3a5185c6adf76c5aa9d4643687f086f56f	0	4.218669454e-6
1475	265635615	311a6f9088da38d08ccc03b615fe0e8175e3f3b30b671a89974ddfe1691d7b05	0	4.218424646e-6
1476	265635616	311a6f9088da38d08ccc03b615fe0e8175e3f3b30b671a89974ddfe1691d7b05	1	4.218424646e-6
1477	471683367	4b3f65575c49eb108f12a046ce52fd45104de1f2d91b901f4104a9e82f25e9bc	0	4.217506808e-6
1478	664748064	e1f978c05912112d67d5e1fb5f2f1f80f90104053bdd8bf5d7eb962a567c3aa3	0	4.215601589e-6
1479	664748065	e1f978c05912112d67d5e1fb5f2f1f80f90104053bdd8bf5d7eb962a567c3aa3	1	4.215601589e-6
1480	519465809	6bdaa136b0bedf85e6f5f18f1afbec3aa6a9bd7a7a0892179750cc5370b018cc	0	4.213619011e-6
1481	464057095	1b228108584a377ee68fbaa12686760953b78aa262b9055301ca16362741e036	0	4.213179719e-6
1482	485161514	da125c55471aaa3aaffbe3da8ceb7ba5ae44b6d4905934fa4346fff1ce39e869	0	4.211756415e-6
1483	173968925	a64296d762dbc61c2b1717109116ac8f93f745c3d78e4d8a3b3b98a2bd3a5718	0	4.210574614e-6
1484	471683362	4885608a64022b711f65fa26c186afafdeed3c0831ecba7b8c8aba91feab9af0	0	4.210381331e-6
1485	519460279	97a62b983a53837b86824cc4f18572a05a6b336d72d5e21ba4c688517f3f5e59	0	4.209929462e-6
1486	447635561	9c7977f2ec41671391163817a1abda06c973fb75e9b37c99dcca93adde04d31d	0	4.209465055e-6
1487	447667516	ab920847df48e666b7708a1c74a2edf0b0b37175e055655b95bc2ce0d28ae70b	0	4.209247037e-6
1488	447635578	50191e97da43b564a5556d4398444bd706965574c3803d2e546034c47592cb53	0	4.209104193e-6
1489	498598331	187298d51d3c8ae077c99fbb088bdc8bd8bf85904c790b0d1ed2735269c4a51e	0	4.208355592e-6
1490	582783308	f7695e4c3cd7572d3a94de61c7c5954a7d726c040a7dab13aef9802059883097	0	4.203680971e-6
1491	582783309	f7695e4c3cd7572d3a94de61c7c5954a7d726c040a7dab13aef9802059883097	1	4.203680971e-6
1492	278219729	4cbc956ab2170e1ad8721246a7a758dc263672d3a16d92144144f257405287e2	0	4.203402476e-6
1493	278219730	4cbc956ab2170e1ad8721246a7a758dc263672d3a16d92144144f257405287e2	1	4.203402476e-6
1494	471666045	0472d2f7d4c6dcd993db65afdb63bfb96019f93e85e1160b3f3aba3cda855764	0	4.200412185e-6
1495	242752998	25903c738b2c89d6bb25b5813947436fe70693e4d2edd0b2e00af2d6e8f90ab6	0	4.200245139e-6
1496	254390143	15a7c03e7fef0108864abebbf6816085da28b2bda0ea51121bc1130323c56eb3	0	4.199887519e-6
1497	485202148	ba311e87c2be2c926e0de33beb71db8c913057f03399566d6f10fbff3e1d8edc	0	4.199655803e-6
1498	485027559	60e8f45016035964805241cebdb7c4f6f89aa4812e770b93d6bdeb4978665891	0	4.199621077e-6
1499	447668654	17201df9cc2db98775332d00a09c77037ed1ff2a852d8add713019006ff186a0	0	4.198718545e-6
1500	650809297	9ee79d6f991abb6464d14ca0dc959598bbbc2e7e2b6ed3323a89fd0e1a5d59fc	0	4.196541649e-6
1501	650809298	9ee79d6f991abb6464d14ca0dc959598bbbc2e7e2b6ed3323a89fd0e1a5d59fc	1	4.196541649e-6
1502	485032941	949dcf921ff16f2fd5dd7d7e752fad815642e2760ac1952c2fd818f4baa06104	0	4.196302879e-6
1503	485161507	d03ee2c1772cacfbec6484251e6a78890146d1a902e1c3646981bfd52a0f0733	0	4.195843e-6
1504	485358766	b7ac6e33b46c6047c1d83c2924c6732fa42211493c8fa2207fedc5e68da0ebd9	0	4.195334949e-6
1505	447635581	7b641f0672c61bcefb933bb56168447411f6e4a8225aaddf9f7bfaf7fddf68ab	0	4.195236956e-6
1506	447635569	f71234f60403f30521bc2828b97970e008b5f4b531692e2f9d13149052feddba	0	4.195099542e-6
1507	447624459	919d27c9ef777fbe88e20f8c50c7916d02b90799d8ba6430da1c4033dd13a7a7	0	4.194959185e-6
1508	519446715	8da4b41796f57a0eeb50e0392bdcb51b082e3ae72d7e14668faae75d907087b5	0	4.194445313e-6
1509	519460274	7aab5ddbd0e755e672252ee744eca3e2e87bac3f6647efb6588291cb7ad8ead8	0	4.194416665e-6
1510	277006079	271390001ba3483a58eaa89c60d372501bb586c0860336e894652b7e1020ee01	0	4.193718201e-6
1511	447668639	b70a36d9c1f784b69b3284be29e99f6e0db444b935d22258f4cefabbeb26282d	0	4.192031736e-6
1512	262373107	e66a356a8a11defc9c448026877017a44f7424c911c95b31b96b582e8ee5732b	0	4.191355596e-6
1513	262373108	e66a356a8a11defc9c448026877017a44f7424c911c95b31b96b582e8ee5732b	1	4.191355596e-6
1514	447635565	38e8e95af7095dfc48727e9c96a50ab49d204b1df5fc0833564f09184c883b1f	0	4.191239565e-6
1515	485032944	8a9b825c171f1d16d334fab9cc6363788d59186dbf002d3f215ada8587d17d1b	0	4.190972904e-6
1516	485161510	2081e6b594b496f5403561f13a7c2301d2b524ab91939f0fd53b737081ca29ff	0	4.190563904e-6
1517	464057105	10dedb19c8324d83aedb47018cf1adbd34edeeb37292e520540be6816d26f6d5	0	4.190453844e-6
1518	447635568	2e9b3e8cfd7bb6a3cb692f7d7d12d854e1597e11692c845fd7caad37a42b1863	0	4.187185461e-6
1519	463534899	c58f0e58715cdb7fa81d63e6b65ca4c1159f87442651bea6f0aed74e96edd9e3	0	4.1867588e-6
1520	447668652	98726651c6a08ef30fea3a931a93d349b8e348005047de93b385fb85f08e3c4b	0	4.185779725e-6
1521	103324721	82f72373c6fb3ececcd6ae3dc9be3d5bd855dc0e830777497798d9c79658f1a3	0	4.185461509e-6
1522	103324722	82f72373c6fb3ececcd6ae3dc9be3d5bd855dc0e830777497798d9c79658f1a3	1	4.185461509e-6
1523	447635562	86dbc5bd136e77addba88e132beab2b740470cf1d06a959b833243364df00da6	0	4.184894117e-6
1524	74462365	f58d362fccd9244c784272c02e781aefc4bf37b0a3a12cc586df9ce029dbb8aa	0	4.183969783e-6
1525	447668642	42206890591437a45771f102a50d3364dd80dd2b6a7ce4e823e371dc2c8f9d54	0	4.182621916e-6
1526	654441829	7fcaba518551dd20a7be46e5ecb21cca8d8deb282104234f958233a5fe7f2af5	0	4.182582454e-6
1527	654441830	7fcaba518551dd20a7be46e5ecb21cca8d8deb282104234f958233a5fe7f2af5	1	4.182582454e-6
1528	385799400	9e4efd867d73f8758b663d96b81130c164931422f5ff10444a63150dcc86cb41	0	4.182574463e-6
1529	385799401	9e4efd867d73f8758b663d96b81130c164931422f5ff10444a63150dcc86cb41	1	4.182574463e-6
1530	596223216	bb4fc919f717696280a7a96757a0ceb6263e898571f315f56c8d2a84c66132fe	0	4.182218901e-6
1531	596223217	bb4fc919f717696280a7a96757a0ceb6263e898571f315f56c8d2a84c66132fe	1	4.182218901e-6
1532	471666046	2ade053907671a1ddd8fc9f8d89693e43efbd9537d5e11a88919c2646108ea7c	0	4.18005262e-6
1533	519465821	93bcb37479f8f88c8312753512ef5f5b7c883ebda146252614c4631c0e09bba9	0	4.179727682e-6
1534	447635563	a82213c1485d6c671596a065f2d84350db8f11f6ca46b78274c822c0cd676c81	0	4.17926372e-6
1535	510029466	5308e4e4eb52e06530ab2bb6480892d41fafad3eb4f1da18f7da5b2853d510ff	0	4.178740142e-6
1536	464057108	79611f42664e83540fee392b888c3757d8f7c9eee46795d04e48ea350b564b5f	0	4.178250423e-6
1537	447635579	0d33616af4cf4b746e1008e840bdb787ad49e236055fdfaf9cef3fd1a47ca413	0	4.177922262e-6
1538	463417752	e930dedde02edf96653f983e795669e55f9e2ece5024cbb41b192e913eaaf39e	0	4.176526745e-6
1539	463417754	14a797c19fb153d11a524121de4757cbf63a7661de510f1f5555619ca49975dd	0	4.175340191e-6
1540	175075617	ed16d1a5d3bfe5df2be1500113594c207a1950d15c6ecfb85f593c358265cfef	0	4.173554621e-6
1541	221239595	91147310ba48373da4fa1be3f94c9ce4c0ebd7b43547671e998dd2272a093e60	0	4.173444723e-6
1542	61324713	fff3bf973d2fb6895e58f9da55ef5822f7f8642022db90ae1edb0c8bd901b790	0	4.171996909e-6
1543	355587657	2eeb22faaece48dd9500ea838b4d87d6c7a8e60d720557af76c3e947390993ae	0	4.169349758e-6
1544	355587658	2eeb22faaece48dd9500ea838b4d87d6c7a8e60d720557af76c3e947390993ae	1	4.169349758e-6
1545	649820525	7bd3e24fc6c0a58c5b6337b18493a2679f162c31698a5c130065c9e96fdebaac	0	4.168988109e-6
1546	649820526	7bd3e24fc6c0a58c5b6337b18493a2679f162c31698a5c130065c9e96fdebaac	1	4.168988109e-6
1547	485032945	5d5ef10cce66b960d3b09ae1044140b40627d96084fd8352bb2c0339755cb107	0	4.168271369e-6
1548	485161503	84916696303291a8455205bf07f7949bc57c6ad1a5a1bcd5ec7f0c7f4dc1fddc	0	4.16705722e-6
1549	530768066	7b06aa57205984b2167587db4cd05665330b682e6d283b06b80b000a0be0ec4b	0	4.166997337e-6
1550	519446709	eb2d411b345ec52925d1e9498067a90d762a57fb5975d4cd279ca03bb4dadac5	0	4.166739934e-6
1551	471683364	af450db12122874aba94c6d8bb959aeec2bb1a1a85cfba34dc1793b3bb01e79c	0	4.165648478e-6
1552	447635580	f2895884615dc4b7b378e8c7ba7dbc13bad5c0bfe8ceb42e43bf56e2230decf6	0	4.165358693e-6
1553	657024858	f62102370bafdda8ca11eecf917b2078e1899c35306a921da7afba09db31ff38	0	4.165121101e-6
1554	282844249	6c4a80841b15950bbb91fdfb5bb8d8b89e941d67f7cb2c48db7bae2460881457	0	4.161992288e-6
1555	282844250	6c4a80841b15950bbb91fdfb5bb8d8b89e941d67f7cb2c48db7bae2460881457	1	4.161992288e-6
1556	404231673	e6cdf8d4a0738f237975caf4d2f31c814c686cf21bd2f4d0419faee870ea20e2	0	4.161629177e-6
1557	404231674	e6cdf8d4a0738f237975caf4d2f31c814c686cf21bd2f4d0419faee870ea20e2	1	4.161629177e-6
1558	485050777	6c539ea357a1fd1d6a63bb2cefce54252d8ba2d8117a7c588e2178a725fce03f	0	4.161617216e-6
1559	295071606	04c84866d4ae9eef87084537a78f15934b845b4b2cb16200b483798ac8a6943a	0	4.161419181e-6
1560	295071607	04c84866d4ae9eef87084537a78f15934b845b4b2cb16200b483798ac8a6943a	1	4.161419181e-6
1561	464057111	f1ca085952ca1d683299afd11767eb3d287f448bfd3c899c6a608b19580966cb	0	4.160923667e-6
1562	485032943	df10282030e81f8f45175352c651f5a7fa9ef67a54dba98d468b9dfc411f121e	0	4.160447565e-6
1563	476992998	c52f14c4d5c137804e34b9e161433e8a05f0395f5b80db56a5026cbd7c6e4909	0	4.160055011e-6
1564	476992999	c52f14c4d5c137804e34b9e161433e8a05f0395f5b80db56a5026cbd7c6e4909	1	4.160055011e-6
1565	519446710	dc08f9ac12ec65ba2b2eb144001337fb3d4ddee0f705ca10d374594e36c59588	0	4.159786803e-6
1566	519446713	eac0ebfea0651fec162f06ac446bf0ad9d9c91b0fafc255d9a86dced28b65618	0	4.157516966e-6
1567	447635566	6ba8a87c50c16290695a4569a1210b4a143a8497a03559d5b61a565df3c6f6c9	0	4.157142554e-6
1568	447635567	bb0287cda8a7b9be7425808829d2d8b52753b6295d44b25bd5683a53ad77ec8e	0	4.156310554e-6
1569	463407435	1ecd2fc7ec85263e478116c0a73354ca94348f2c432a71fa8c15e349e4515c0c	0	4.155704673e-6
1570	485161515	062b5024e08b40a9579c226a834073eae7328dce224a1a28b87cb2f149947ec2	0	4.155609378e-6
1571	447668640	4e167ed5598d2f4783cdc6d846c7f45313be57c45a16279c922dfa0c6b2107db	0	4.155197551e-6
1572	447668653	f521b94fb61f134852eba5cd1747c23a598c09544968896dabb81b7e59fb8a66	0	4.153505051e-6
1573	471666040	45abcc4b36779c7cec77952c430cd0c5c0abe7ea8732b6587a4a0a778d5ba2ea	0	4.152211847e-6
1574	485161506	640b1ac436f936c32f36b4baf2790138be0d9e65a7f0cc4a040370e2f551ef96	0	4.151838014e-6
1575	485358765	9e6f8c989d7b40409642a4ef20e9b89e5c699497e3f22c25a5e6e2f0dcab739d	0	4.151193544e-6
1576	463407432	2dcc1ca7e2ccba00a5eaaceaf7053e073ffe15abfab72772168a1237a7346da3	0	4.150941506e-6
1577	277000059	e74d92ef6d94ab94bded475a83740350b4adef6bbc6033db22607735ab883221	0	4.150494438e-6
1578	471666047	455bd1ae86ca4a5baa6decc5146639a26701d8d20b3d49992b1c2ea693fb02f4	0	4.149631944e-6
1579	105902326	50bd7b27e3f55ceb68738acfd91352e3706556d9e111ea40818bfb2b431dc45b	0	4.148798112e-6
1580	519465816	d68fcb2619cf3d6765cb809826e61dc92063de60c58844419c1117ef5fe850f2	0	4.148588754e-6
1581	519465822	6e4e518b6fdba3d334abd5f77ef7630906c394173aad091893725baa621e5e09	0	4.147673368e-6
1582	485032947	76cafb665eebb354dfcd4dbca7547736a1e8b8dd1e5640b459883c3df71a64cf	0	4.146330065e-6
1583	447624469	8bfa3d74b3b3d8940e3031195ef4d90127caa04ee6cf94bdf202bcb5e6dd8e06	0	4.146053826e-6
1584	464057104	602822b465760ff1c61f45643362b6769f50ff0f9047cea181eb5cb1e230452e	0	4.14562302e-6
1585	519446708	8681bcc6fc24c43babd7b5bbcc1730580b28c7706de19c479e7b2e839264c9ed	0	4.144064563e-6
1586	485027556	00386ef2e9bd70a79988cfde26a9ac31de798a2c7ec64964b407f9786a9cebc7	0	4.14365307e-6
1587	463534897	e64ba70107bd91799fbe439ca62a9c2ab226d2bb650d66a66e683a5b63c95bf4	0	4.142714889e-6
1588	519465817	008a5d99383c9b34eb4590b45e95abcb0cef7e0068013bb06e0004e30d3d2d7b	0	4.141013609e-6
1589	221203403	ceb33a68e0a1796ee6738a6458cb7a3e3c4e84648088face0ace59a863eec6d2	0	4.140164641e-6
1590	519460278	82707d1ee6ecc30743fc437a35204885c19854c3b1554e9bd3d96e256db2b1e0	0	4.140160778e-6
1591	659367296	7835124d45f20fcea80f139b3e726c3aea9e2c87c719ad01e6e270c6315047ac	0	4.14001778e-6
1592	447667520	f265a8fb00a350b8caeb3dfce58a1abea014fd08b163008b5ddf1657d2604ec6	0	4.139987482e-6
1593	447635576	0bd656fab76333b4876a0b8d48b5aff8099be8b88eb49bbea09d327393afa5ef	0	4.139392885e-6
1594	447668648	8231171d5fe1079d7dfae9e55f1b84b014dc159622dfdb365e8af7ba4aa31a20	0	4.139003392e-6
1595	519465819	7346711d246c0e60331c5875d4f2b165e642c340c613437f8c4aa2186a6b9947	0	4.138983644e-6
1596	519465818	d8e0ecf3aa0aaf956eafdbebac2d041499e2ecd7951b407c3d659b828ace133f	0	4.138962211e-6
1597	263306122	24642645b1f06a96daa927570ad7f4b62c15b0601bd8604e864e9100d08f775a	0	4.138937711e-6
1598	263306123	24642645b1f06a96daa927570ad7f4b62c15b0601bd8604e864e9100d08f775a	1	4.138937711e-6
1599	464057098	f020cfe1460e0aec617b3273537c1334cffed0854d318e018a25da57dc22eb46	0	4.13848089e-6
1600	439901962	3a144ace9744a39df8f40a40de0e225bb7ef98646afc5a4029860256766a46d3	0	4.136858387e-6
1601	439901963	3a144ace9744a39df8f40a40de0e225bb7ef98646afc5a4029860256766a46d3	1	4.136858387e-6
1602	447668638	f70cc9bdfb0db8b41b38b25db3dc648dc32462ccca80f16a682768ae80a5c5c9	0	4.136305206e-6
1603	485202140	0ac4613881040c99a288f53139fa79ce70350c006ee28165169c6f29481a47a3	0	4.1357445e-6
1604	269599938	a5745deac829e24899327893561e2ac68a996674c910f91c790927323cecef27	0	4.135361575e-6
1605	447668645	2a7a0dc1266e3770b9bec047e424e832d2b1b481c0841ecd7ff07c8794b5b459	0	4.134174117e-6
1606	447667519	fe24a7eb6360631718751edf08893a23c6d2ed0165361aacd40b3d93b18e08c5	0	4.13394145e-6
1607	447624463	056b0cd799be5203824fed4fbe7e083b5d08c25885c955e2985214c9bec6c11e	0	4.133729122e-6
1608	463424071	4e2ebb70d526f35645d5cd181bbed4514fcb11cb8c9521df79830c48d1821b75	0	4.133514495e-6
1609	471666048	b301e50d48d4096bf208e935ace498e7dd8ea87e5c81e6ccfa507e7dd8d5fbf4	0	4.133163998e-6
1610	447635577	3e63583b00472579f51a9e61d8b9db7933ab77a87ebc9fe79c0f4be5d75c0280	0	4.132923495e-6
1611	221210632	29877a9e9d71783862c6d8ffa61cb9213ec0c58fbd203d656e928065c5b259fd	0	4.132921782e-6
1612	519460276	eceda3c8b3d50bbd7d400c02e859657856a389cd9b12bb0d94ebd74c0af29059	0	4.131942102e-6
1613	409182916	31167f25d9686c416c8baabe584aecc1db8f07d82d7d86d897dcb6ca84e374ae	0	4.130674975e-6
1614	409182917	31167f25d9686c416c8baabe584aecc1db8f07d82d7d86d897dcb6ca84e374ae	1	4.130674975e-6
1615	485050778	9c55559c4c2268707edd2b6279941e7a7d328252dc90260c4713c1da8fbc28cb	0	4.129500856e-6
1616	205000668	bf142d004f1fcd499b2f39f5becabe37817ff1e7c2d9f76bf7898c024911c449	0	4.128073209e-6
1617	447635571	600025cc09a0d9eef5097ca8428681cb87693fed4e3a8c5b258732c85666ecfa	0	4.127787481e-6
1618	577283380	993597cefd97467a3d5607ca3bfabe18d1ceb222b6713ef3836a95fb1e660ec8	0	4.127328754e-6
1619	464066455	caaad8aeae9a9034ee87d6bec060f4c286df64bf53f31297018dced419be9286	0	4.126785206e-6
1620	463407430	d44eb211a48d26261d57cf5967542466194392915e8347f55074acfd6c71c718	0	4.126171629e-6
1621	463534892	fc7fc33cf9fa02c4ed37fffb9078f531e91ca05da64f39638ca11116c49cf8f4	0	4.12605733e-6
1622	447635570	376a4725074f8b547e3d2de33d90ecfabe0333750894a0da5825c320c7cc6717	0	4.124896289e-6
1623	447624467	f942b2a6cbd82c2f1d8dd2e7b0c0324ccee38016fb257fe87423a32b82809af5	0	4.123452872e-6
1624	463534898	a8f0d657239dc60e91a4050d301fbba8944e1b12bcb38a2d12e682549e0864d4	0	4.123169931e-6
1625	519460275	74eb802526f551fef30ff5e5013fc56b1c17c83cd995b0a203f90e76b98b7cad	0	4.122512504e-6
1626	447668651	40eac5419d4f6160dc8cbce53f00c09f8d4b87928944a5d3852e5860ceaa8a6b	0	4.121857456e-6
1627	463534891	99045e3c0cad18373686adf6c65155b0e491b0b443ca984d92304aeb8490dffa	0	4.120975545e-6
1628	485027557	9f594674fa1a463eb25f77cb2a927a57eaec91714bc13ab196c7097bc0492284	0	4.119854802e-6
1629	269688956	6ae0155de867f1260318e9be6c19be2e1f805f8a26c06a1954aa9241867edcba	0	4.119612955e-6
1630	269688957	6ae0155de867f1260318e9be6c19be2e1f805f8a26c06a1954aa9241867edcba	1	4.119612955e-6
1631	463407437	f688c670e5019e4bd574285329cc64850f0ecd18f08e23b17de46d916a9ace2d	0	4.11947061e-6
1632	447635560	82974525659bba9e5301f0fd4edcea4270108158547bec2389fb317478955243	0	4.118593946e-6
