rank	node_id	label	clustering
210	34357	null	1.000000000000000
211	34656	null	1.000000000000000
212	34757	null	1.000000000000000
213	34762	null	1.000000000000000
214	34780	null	1.000000000000000
215	34804	null	1.000000000000000
216	34853	null	1.000000000000000
217	34986	null	1.000000000000000
218	34999	null	1.000000000000000
219	35031	null	1.000000000000000
220	35132	null	1.000000000000000
221	35231	null	1.000000000000000
222	35265	null	1.000000000000000
223	35326	null	1.000000000000000
224	35346	null	1.000000000000000
225	35359	null	1.000000000000000
226	35419	null	1.000000000000000
227	35449	null	1.000000000000000
228	35458	null	1.000000000000000
229	35476	null	1.000000000000000
230	35501	null	1.000000000000000
231	35669	null	1.000000000000000
232	35673	null	1.000000000000000
233	35740	null	1.000000000000000
234	35783	null	1.000000000000000
235	35834	null	1.000000000000000
236	35927	null	1.000000000000000
237	35957	null	1.000000000000000
238	35969	null	1.000000000000000
239	36000	null	1.000000000000000
240	36041	null	1.000000000000000
241	36231	null	1.000000000000000
242	36234	null	1.000000000000000
243	36264	null	1.000000000000000
244	36342	null	1.000000000000000
245	36493	null	1.000000000000000
246	36582	null	1.000000000000000
247	36608	null	1.000000000000000
248	36620	null	1.000000000000000
249	36798	null	1.000000000000000
250	36832	null	1.000000000000000
251	36902	null	1.000000000000000
252	36979	null	1.000000000000000
253	37078	null	1.000000000000000
254	37095	null	1.000000000000000
255	37125	null	1.000000000000000
256	37211	null	1.000000000000000
257	37212	null	1.000000000000000
258	37260	null	1.000000000000000
259	37318	null	1.000000000000000
260	37348	null	1.000000000000000
261	37427	null	1.000000000000000
262	37437	null	1.000000000000000
263	37454	null	1.000000000000000
264	37545	null	1.000000000000000
265	37547	null	1.000000000000000
266	37549	null	1.000000000000000
267	37554	null	1.000000000000000
268	37672	null	1.000000000000000
269	37676	null	1.000000000000000
270	37758	null	1.000000000000000
271	37792	null	1.000000000000000
272	37858	null	1.000000000000000
273	37860	null	1.000000000000000
274	37876	null	1.000000000000000
275	37913	null	1.000000000000000
276	37986	null	1.000000000000000
277	38096	null	1.000000000000000
278	38172	null	1.000000000000000
279	38221	null	1.000000000000000
280	38222	null	1.000000000000000
281	38241	null	1.000000000000000
282	38292	null	1.000000000000000
283	38319	null	1.000000000000000
284	38320	null	1.000000000000000
285	38829	null	1.000000000000000
286	38879	null	1.000000000000000
287	38897	null	1.000000000000000
288	38913	null	1.000000000000000
289	39074	null	1.000000000000000
290	39125	null	1.000000000000000
291	39167	null	1.000000000000000
292	39180	null	1.000000000000000
293	39322	null	1.000000000000000
294	39355	null	1.000000000000000
295	39453	null	1.000000000000000
296	39462	null	1.000000000000000
297	39615	null	1.000000000000000
298	39747	null	1.000000000000000
299	39862	null	1.000000000000000
300	39863	null	1.000000000000000
301	40045	null	1.000000000000000
302	40094	null	1.000000000000000
303	40179	null	1.000000000000000
304	40180	null	1.000000000000000
305	40255	null	1.000000000000000
306	40359	null	1.000000000000000
307	40389	null	1.000000000000000
308	40412	null	1.000000000000000
309	40485	null	1.000000000000000
310	40487	null	1.000000000000000
311	40538	null	1.000000000000000
312	40710	null	1.000000000000000
313	40718	null	1.000000000000000
314	40744	null	1.000000000000000
315	40747	null	1.000000000000000
316	40754	null	1.000000000000000
317	40846	null	1.000000000000000
318	40878	null	1.000000000000000
319	40975	null	1.000000000000000
320	40997	null	1.000000000000000
321	41032	null	1.000000000000000
322	41033	null	1.000000000000000
323	41041	null	1.000000000000000
324	41130	null	1.000000000000000
325	41228	null	1.000000000000000
326	41240	null	1.000000000000000
327	41251	null	1.000000000000000
328	41260	null	1.000000000000000
329	41273	null	1.000000000000000
330	41274	null	1.000000000000000
331	41352	null	1.000000000000000
332	41455	null	1.000000000000000
333	41468	null	1.000000000000000
334	41563	null	1.000000000000000
335	41566	null	1.000000000000000
336	41603	null	1.000000000000000
337	41666	null	1.000000000000000
338	41693	null	1.000000000000000
339	41757	null	1.000000000000000
340	41788	null	1.000000000000000
341	41852	null	1.000000000000000
342	41898	null	1.000000000000000
343	41901	null	1.000000000000000
344	41905	null	1.000000000000000
345	41914	null	1.000000000000000
346	41929	null	1.000000000000000
347	41935	null	1.000000000000000
348	42013	null	1.000000000000000
349	42054	null	1.000000000000000
350	42070	null	1.000000000000000
351	42088	null	1.000000000000000
352	42138	null	1.000000000000000
353	42200	null	1.000000000000000
354	42227	null	1.000000000000000
355	42267	null	1.000000000000000
356	42278	null	1.000000000000000
357	42291	null	1.000000000000000
358	42292	null	1.000000000000000
359	42293	null	1.000000000000000
360	42368	null	1.000000000000000
361	42371	null	1.000000000000000
362	42432	null	1.000000000000000
363	42465	null	1.000000000000000
364	42474	null	1.000000000000000
365	42490	null	1.000000000000000
366	42512	null	1.000000000000000
367	42550	null	1.000000000000000
368	42557	null	1.000000000000000
369	42608	null	1.000000000000000
370	42613	null	1.000000000000000
371	42664	null	1.000000000000000
372	42697	null	1.000000000000000
373	42746	null	1.000000000000000
374	42804	null	1.000000000000000
375	42862	null	1.000000000000000
376	42880	null	1.000000000000000
377	42899	null	1.000000000000000
378	42911	null	1.000000000000000
379	42936	null	1.000000000000000
380	42944	null	1.000000000000000
381	43029	null	1.000000000000000
382	43047	null	1.000000000000000
383	43106	null	1.000000000000000
384	43107	null	1.000000000000000
385	43142	null	1.000000000000000
386	43206	null	1.000000000000000
387	43252	null	1.000000000000000
388	43255	null	1.000000000000000
389	43256	null	1.000000000000000
390	43288	null	1.000000000000000
391	43289	null	1.000000000000000
392	43431	null	1.000000000000000
393	43441	null	1.000000000000000
394	43629	null	1.000000000000000
395	43707	null	1.000000000000000
396	44304	null	1.000000000000000
397	44513	null	1.000000000000000
398	44553	null	1.000000000000000
399	44709	null	1.000000000000000
400	44834	null	1.000000000000000
401	44869	null	1.000000000000000
402	45449	null	1.000000000000000
403	46318	null	1.000000000000000
404	47071	null	1.000000000000000
405	47170	null	1.000000000000000
406	48161	null	1.000000000000000
407	48690	null	1.000000000000000
408	48696	null	1.000000000000000
409	48745	null	1.000000000000000
410	48823	null	1.000000000000000
411	48824	null	1.000000000000000
412	48867	null	1.000000000000000
413	48883	null	1.000000000000000
414	48942	null	1.000000000000000
415	48958	null	1.000000000000000
416	48983	null	1.000000000000000
417	48991	null	1.000000000000000
418	49027	null	1.000000000000000
419	49035	null	1.000000000000000
420	49043	null	1.000000000000000
421	49088	null	1.000000000000000
422	49103	null	1.000000000000000
423	49122	null	1.000000000000000
424	49145	null	1.000000000000000
425	49179	null	1.000000000000000
426	49191	null	1.000000000000000
427	49227	null	1.000000000000000
428	49240	null	1.000000000000000
429	49267	null	1.000000000000000
430	49292	null	1.000000000000000
431	49304	null	1.000000000000000
432	49316	null	1.000000000000000
433	49323	null	1.000000000000000
434	49346	null	1.000000000000000
435	49353	null	1.000000000000000
436	49369	null	1.000000000000000
437	49372	null	1.000000000000000
438	49373	null	1.000000000000000
439	49392	null	1.000000000000000
440	49407	null	1.000000000000000
441	49410	null	1.000000000000000
442	49427	null	1.000000000000000
443	49438	null	1.000000000000000
444	49462	null	1.000000000000000
445	49489	null	1.000000000000000
446	49492	null	1.000000000000000
447	49503	null	1.000000000000000
448	49527	null	1.000000000000000
449	49529	null	1.000000000000000
450	49557	null	1.000000000000000
451	49574	null	1.000000000000000
452	49637	null	1.000000000000000
453	49639	null	1.000000000000000
454	49667	null	1.000000000000000
455	49692	null	1.000000000000000
456	49705	null	1.000000000000000
457	49728	null	1.000000000000000
458	49748	null	1.000000000000000
459	49777	null	1.000000000000000
460	49797	null	1.000000000000000
461	49866	null	1.000000000000000
462	49900	null	1.000000000000000
463	50005	null	1.000000000000000
464	50041	null	1.000000000000000
465	50056	null	1.000000000000000
466	50065	null	1.000000000000000
467	50072	null	1.000000000000000
468	50080	null	1.000000000000000
469	50114	null	1.000000000000000
470	50145	null	1.000000000000000
471	50154	null	1.000000000000000
472	50166	null	1.000000000000000
473	50175	null	1.000000000000000
474	50203	null	1.000000000000000
475	50265	null	1.000000000000000
476	50269	null	1.000000000000000
477	50285	null	1.000000000000000
478	50331	null	1.000000000000000
479	50408	null	1.000000000000000
480	50409	null	1.000000000000000
481	50415	null	1.000000000000000
482	50432	null	1.000000000000000
483	50469	null	1.000000000000000
484	50471	null	1.000000000000000
485	50476	null	1.000000000000000
486	50483	null	1.000000000000000
487	50530	null	1.000000000000000
488	50552	null	1.000000000000000
489	50555	null	1.000000000000000
490	50572	null	1.000000000000000
491	50622	null	1.000000000000000
492	50648	null	1.000000000000000
493	50674	null	1.000000000000000
494	50677	null	1.000000000000000
495	50698	null	1.000000000000000
496	50741	null	1.000000000000000
497	50779	null	1.000000000000000
498	50780	null	1.000000000000000
499	50818	null	1.000000000000000
500	50949	null	1.000000000000000
501	50954	null	1.000000000000000
502	50967	null	1.000000000000000
503	50970	null	1.000000000000000
504	50979	null	1.000000000000000
505	51047	null	1.000000000000000
506	51066	null	1.000000000000000
507	51115	null	1.000000000000000
508	51126	null	1.000000000000000
509	51166	null	1.000000000000000
510	51191	null	1.000000000000000
511	51193	null	1.000000000000000
512	51195	null	1.000000000000000
513	51210	null	1.000000000000000
514	51227	null	1.000000000000000
515	51327	null	1.000000000000000
516	51338	null	1.000000000000000
517	51365	null	1.000000000000000
518	51462	null	1.000000000000000
519	51514	null	1.000000000000000
520	51613	null	1.000000000000000
521	51614	null	1.000000000000000
522	51617	null	1.000000000000000
523	51626	null	1.000000000000000
524	51706	null	1.000000000000000
525	51709	null	1.000000000000000
526	51756	null	1.000000000000000
527	51764	null	1.000000000000000
528	51818	null	1.000000000000000
529	51842	null	1.000000000000000
530	51855	null	1.000000000000000
531	51860	null	1.000000000000000
532	51865	null	1.000000000000000
533	51934	null	1.000000000000000
534	51948	null	1.000000000000000
535	52003	null	1.000000000000000
536	52012	null	1.000000000000000
537	52052	null	1.000000000000000
538	52058	null	1.000000000000000
539	52059	null	1.000000000000000
540	52067	null	1.000000000000000
541	52076	null	1.000000000000000
542	52089	null	1.000000000000000
543	52105	null	1.000000000000000
544	52229	null	1.000000000000000
545	52249	null	1.000000000000000
546	52251	null	1.000000000000000
547	52259	null	1.000000000000000
548	52267	null	1.000000000000000
549	52269	null	1.000000000000000
550	52287	null	1.000000000000000
551	52304	null	1.000000000000000
552	52386	null	1.000000000000000
553	52521	null	1.000000000000000
554	52660	null	1.000000000000000
555	52675	null	1.000000000000000
556	52677	null	1.000000000000000
557	52730	null	1.000000000000000
558	52737	null	1.000000000000000
559	52738	null	1.000000000000000
560	52753	null	1.000000000000000
561	52755	null	1.000000000000000
562	52773	null	1.000000000000000
563	52777	null	1.000000000000000
564	52785	null	1.000000000000000
565	52805	null	1.000000000000000
566	52807	null	1.000000000000000
567	52815	null	1.000000000000000
568	52833	null	1.000000000000000
569	52854	null	1.000000000000000
570	52886	null	1.000000000000000
571	53099	null	1.000000000000000
572	53101	null	1.000000000000000
573	53102	null	1.000000000000000
574	53104	null	1.000000000000000
575	53106	null	1.000000000000000
576	53108	null	1.000000000000000
577	53110	null	1.000000000000000
578	53112	null	1.000000000000000
579	53115	null	1.000000000000000
580	53117	null	1.000000000000000
581	53118	null	1.000000000000000
582	53119	null	1.000000000000000
583	53165	null	1.000000000000000
584	53168	null	1.000000000000000
585	53176	null	1.000000000000000
586	53190	null	1.000000000000000
587	53198	null	1.000000000000000
588	53225	null	1.000000000000000
589	53244	null	1.000000000000000
590	53252	null	1.000000000000000
591	53269	null	1.000000000000000
592	53281	null	1.000000000000000
593	53361	null	1.000000000000000
594	53383	null	1.000000000000000
595	53387	null	1.000000000000000
596	53396	null	1.000000000000000
597	53433	null	1.000000000000000
598	53445	null	1.000000000000000
599	53447	null	1.000000000000000
600	53469	null	1.000000000000000
601	53480	null	1.000000000000000
602	53609	null	1.000000000000000
603	53616	null	1.000000000000000
604	53620	null	1.000000000000000
605	53706	null	1.000000000000000
606	53714	null	1.000000000000000
607	53768	null	1.000000000000000
608	53816	null	1.000000000000000
609	53822	null	1.000000000000000
610	53824	null	1.000000000000000
611	53849	null	1.000000000000000
612	53883	null	1.000000000000000
613	54210	null	1.000000000000000
614	54231	null	1.000000000000000
615	54263	null	1.000000000000000
616	54279	null	1.000000000000000
617	54299	null	1.000000000000000
618	54301	null	1.000000000000000
619	54324	null	1.000000000000000
620	55766	null	1.000000000000000
621	55836	null	1.000000000000000
622	55851	null	1.000000000000000
623	55867	null	1.000000000000000
624	55872	null	1.000000000000000
625	55959	null	1.000000000000000
626	55963	null	1.000000000000000
627	55978	null	1.000000000000000
628	55990	null	1.000000000000000
629	55997	null	1.000000000000000
630	56007	null	1.000000000000000
631	56010	null	1.000000000000000
632	56013	null	1.000000000000000
633	56032	null	1.000000000000000
634	56077	null	1.000000000000000
635	56083	null	1.000000000000000
636	56111	null	1.000000000000000
637	56112	null	1.000000000000000
638	56119	null	1.000000000000000
639	56127	null	1.000000000000000
640	56231	null	1.000000000000000
641	56259	null	1.000000000000000
642	56269	null	1.000000000000000
643	56292	null	1.000000000000000
644	56300	null	1.000000000000000
645	56309	null	1.000000000000000
646	56316	null	1.000000000000000
647	56429	null	1.000000000000000
648	56442	null	1.000000000000000
649	56443	null	1.000000000000000
650	56446	null	1.000000000000000
651	56448	null	1.000000000000000
652	56470	null	1.000000000000000
653	56483	null	1.000000000000000
654	56507	null	1.000000000000000
655	56563	null	1.000000000000000
656	56572	null	1.000000000000000
657	56593	null	1.000000000000000
658	56630	null	1.000000000000000
659	56633	null	1.000000000000000
660	56646	null	1.000000000000000
661	56675	null	1.000000000000000
662	56698	null	1.000000000000000
663	56707	null	1.000000000000000
664	56748	null	1.000000000000000
665	56774	null	1.000000000000000
666	56802	null	1.000000000000000
667	56813	null	1.000000000000000
668	56934	null	1.000000000000000
669	56970	null	1.000000000000000
670	56977	null	1.000000000000000
671	57013	null	1.000000000000000
672	57016	null	1.000000000000000
673	57031	null	1.000000000000000
674	57036	null	1.000000000000000
675	57095	null	1.000000000000000
676	57114	null	1.000000000000000
677	57243	null	1.000000000000000
678	57264	null	1.000000000000000
679	57298	null	1.000000000000000
680	57307	null	1.000000000000000
681	57333	null	1.000000000000000
682	57344	null	1.000000000000000
683	57377	null	1.000000000000000
684	57502	null	1.000000000000000
685	57516	null	1.000000000000000
686	57528	null	1.000000000000000
687	57537	null	1.000000000000000
688	57580	null	1.000000000000000
689	57582	null	1.000000000000000
690	57654	null	1.000000000000000
691	57678	null	1.000000000000000
692	57757	null	1.000000000000000
693	57758	null	1.000000000000000
694	57762	null	1.000000000000000
695	57830	null	1.000000000000000
696	57853	null	1.000000000000000
697	57870	null	1.000000000000000
698	57877	null	1.000000000000000
699	58002	null	1.000000000000000
700	58045	null	1.000000000000000
701	58161	null	1.000000000000000
702	58306	null	1.000000000000000
703	58366	null	1.000000000000000
704	58413	null	1.000000000000000
705	58504	null	1.000000000000000
706	58576	null	1.000000000000000
707	58585	null	1.000000000000000
708	58599	null	1.000000000000000
709	58602	null	1.000000000000000
710	58654	null	1.000000000000000
711	58705	null	1.000000000000000
712	58726	null	1.000000000000000
713	58855	null	1.000000000000000
714	58902	null	1.000000000000000
715	58903	null	1.000000000000000
716	58907	null	1.000000000000000
717	58909	null	1.000000000000000
718	58928	null	1.000000000000000
719	58934	null	1.000000000000000
720	58967	null	1.000000000000000
721	59108	null	1.000000000000000
722	59161	null	1.000000000000000
723	59193	null	1.000000000000000
724	59251	null	1.000000000000000
725	59290	null	1.000000000000000
726	59342	null	1.000000000000000
727	59370	null	1.000000000000000
728	59441	null	1.000000000000000
729	59446	null	1.000000000000000
730	59450	null	1.000000000000000
731	59483	null	1.000000000000000
732	59497	null	1.000000000000000
733	59541	null	1.000000000000000
734	59639	null	1.000000000000000
735	59644	null	1.000000000000000
736	59645	null	1.000000000000000
737	59648	null	1.000000000000000
738	59685	null	1.000000000000000
739	59700	null	1.000000000000000
740	59724	null	1.000000000000000
741	59730	null	1.000000000000000
742	59742	null	1.000000000000000
743	59748	null	1.000000000000000
744	59753	null	1.000000000000000
745	59776	null	1.000000000000000
746	59818	null	1.000000000000000
747	59956	null	1.000000000000000
748	59968	null	1.000000000000000
749	59981	null	1.000000000000000
750	60049	null	1.000000000000000
751	60090	null	1.000000000000000
752	60112	null	1.000000000000000
753	60127	null	1.000000000000000
754	60155	null	1.000000000000000
755	60163	null	1.000000000000000
756	60231	null	1.000000000000000
757	60238	null	1.000000000000000
758	60343	null	1.000000000000000
759	60357	null	1.000000000000000
760	60366	null	1.000000000000000
761	60382	null	1.000000000000000
762	60389	null	1.000000000000000
763	60420	null	1.000000000000000
764	60421	null	1.000000000000000
765	60464	null	1.000000000000000
766	60492	null	1.000000000000000
767	60512	null	1.000000000000000
768	60790	null	1.000000000000000
769	60795	null	1.000000000000000
770	60804	null	1.000000000000000
771	60846	null	1.000000000000000
772	60883	null	1.000000000000000
773	60939	null	1.000000000000000
774	60951	null	1.000000000000000
775	60980	null	1.000000000000000
776	60983	null	1.000000000000000
777	60993	null	1.000000000000000
778	61000	null	1.000000000000000
779	61186	null	1.000000000000000
780	61271	null	1.000000000000000
781	61328	null	1.000000000000000
782	61449	null	1.000000000000000
783	61527	null	1.000000000000000
784	61541	null	1.000000000000000
785	61565	null	1.000000000000000
786	61673	null	1.000000000000000
787	61674	null	1.000000000000000
788	61675	null	1.000000000000000
789	61683	null	1.000000000000000
790	61798	null	1.000000000000000
791	61805	null	1.000000000000000
792	61830	null	1.000000000000000
793	61877	null	1.000000000000000
794	61935	null	1.000000000000000
795	61941	null	1.000000000000000
796	61988	null	1.000000000000000
797	62010	null	1.000000000000000
798	62041	null	1.000000000000000
799	62076	null	1.000000000000000
800	62083	null	1.000000000000000
801	62088	null	1.000000000000000
802	62090	null	1.000000000000000
803	62091	null	1.000000000000000
804	62100	null	1.000000000000000
805	62124	null	1.000000000000000
806	62132	null	1.000000000000000
807	62203	null	1.000000000000000
808	62216	null	1.000000000000000
809	62283	null	1.000000000000000
810	62288	null	1.000000000000000
811	62292	null	1.000000000000000
812	62293	null	1.000000000000000
813	62302	null	1.000000000000000
814	62316	null	1.000000000000000
815	62349	null	1.000000000000000
816	62390	null	1.000000000000000
817	62394	null	1.000000000000000
818	62455	null	1.000000000000000
819	62467	null	1.000000000000000
820	62506	null	1.000000000000000
821	62522	null	1.000000000000000
822	62538	null	1.000000000000000
823	62632	null	1.000000000000000
824	62643	null	1.000000000000000
825	62661	null	1.000000000000000
826	62671	null	1.000000000000000
827	62672	null	1.000000000000000
828	62678	null	1.000000000000000
829	62679	null	1.000000000000000
830	62681	null	1.000000000000000
831	62700	null	1.000000000000000
832	62720	null	1.000000000000000
833	62740	null	1.000000000000000
834	62746	null	1.000000000000000
835	62772	null	1.000000000000000
836	62809	null	1.000000000000000
837	62827	null	1.000000000000000
838	62834	null	1.000000000000000
839	62837	null	1.000000000000000
840	62838	null	1.000000000000000
841	62841	null	1.000000000000000
842	62843	null	1.000000000000000
843	62847	null	1.000000000000000
844	62872	null	1.000000000000000
845	62876	null	1.000000000000000
846	62888	null	1.000000000000000
847	62940	null	1.000000000000000
848	63058	null	1.000000000000000
849	63163	null	1.000000000000000
850	63234	null	1.000000000000000
851	63368	null	1.000000000000000
852	63370	null	1.000000000000000
853	63371	null	1.000000000000000
854	63425	null	1.000000000000000
855	63429	null	1.000000000000000
856	63502	null	1.000000000000000
857	63542	null	1.000000000000000
858	63555	null	1.000000000000000
859	63561	null	1.000000000000000
860	63575	null	1.000000000000000
861	63585	null	1.000000000000000
862	63656	null	1.000000000000000
863	63663	null	1.000000000000000
864	63695	null	1.000000000000000
865	63702	null	1.000000000000000
866	63714	null	1.000000000000000
867	63726	null	1.000000000000000
868	63729	null	1.000000000000000
869	63854	null	1.000000000000000
870	63905	null	1.000000000000000
871	63967	null	1.000000000000000
872	64011	null	1.000000000000000
873	64079	null	1.000000000000000
874	64118	null	1.000000000000000
875	64120	null	1.000000000000000
876	64140	null	1.000000000000000
877	64231	null	1.000000000000000
878	64237	null	1.000000000000000
879	64249	null	1.000000000000000
880	64288	null	1.000000000000000
881	64338	null	1.000000000000000
882	64356	null	1.000000000000000
883	64381	null	1.000000000000000
884	64425	null	1.000000000000000
885	64434	null	1.000000000000000
886	64442	null	1.000000000000000
887	64462	null	1.000000000000000
888	64463	null	1.000000000000000
889	64482	null	1.000000000000000
890	64526	null	1.000000000000000
891	64533	null	1.000000000000000
892	64546	null	1.000000000000000
893	64637	null	1.000000000000000
894	64684	null	1.000000000000000
895	64686	null	1.000000000000000
896	64694	null	1.000000000000000
897	64708	null	1.000000000000000
898	64711	null	1.000000000000000
899	64777	null	1.000000000000000
900	64857	null	1.000000000000000
901	64898	null	1.000000000000000
902	65014	null	1.000000000000000
903	65023	null	1.000000000000000
904	65028	null	1.000000000000000
905	65105	null	1.000000000000000
906	65114	null	1.000000000000000
907	65248	null	1.000000000000000
908	65263	null	1.000000000000000
909	65264	null	1.000000000000000
910	65280	null	1.000000000000000
911	65307	null	1.000000000000000
912	65358	null	1.000000000000000
913	65445	null	1.000000000000000
914	65485	null	1.000000000000000
915	65531	null	1.000000000000000
916	65535	null	1.000000000000000
917	65549	null	1.000000000000000
918	65560	null	1.000000000000000
919	65635	null	1.000000000000000
920	65650	null	1.000000000000000
921	65728	null	1.000000000000000
922	65763	null	1.000000000000000
923	65789	null	1.000000000000000
924	65823	null	1.000000000000000
925	65896	null	1.000000000000000
926	66017	null	1.000000000000000
927	66046	null	1.000000000000000
928	66069	null	1.000000000000000
929	66220	null	1.000000000000000
930	66224	null	1.000000000000000
