rank	node_id	label	pagerank
2380	80828240	null	8.197109965e-6
2381	56247604	null	8.193340945e-6
2382	11450733	null	8.192525226e-6
2383	28392408	null	8.191985794e-6
2384	80222587	null	8.190483047e-6
2385	34319933	null	8.187838986e-6
2386	79798877	null	8.185617538e-6
2387	53826737	null	8.18069383e-6
2388	78178217	null	8.177808608e-6
2389	29693894	null	8.170001499e-6
2390	9032646	Ice-Dice.com	8.169229424e-6
2391	139124500	null	8.167513119e-6
2392	59208166	null	8.164498016e-6
2393	8795380	null	8.162608807e-6
2394	53140935	null	8.157306736e-6
2395	83385650	null	8.154066401e-6
2396	49572196	null	8.148090877e-6
2397	63500293	null	8.147330908e-6
2398	12963958	null	8.140835988e-6
2399	4442276	null	8.137928028e-6
2400	92851880	null	8.137613377e-6
2401	95620473	null	8.12568204e-6
2402	36990068	null	8.117989706e-6
2403	90529274	null	8.115717024e-6
2404	35815849	null	8.112266957e-6
2405	23055944	null	8.111928692e-6
2406	9552556	null	8.110950006e-6
2407	95605913	null	8.110158894e-6
2408	83961788	null	8.107256803e-6
2409	115631320	null	8.104660238e-6
2410	973134	null	8.099841095e-6
2411	85397410	null	8.098743278e-6
2412	84495844	null	8.094711903e-6
2413	36751743	null	8.094245469e-6
2414	84495492	null	8.093564149e-6
2415	36582365	null	8.092832529e-6
2416	138007527	null	8.088412078e-6
2417	138007628	null	8.088412078e-6
2418	138007760	null	8.088412078e-6
2419	92304851	null	8.086919195e-6
2420	50643244	null	8.083356586e-6
2421	79502641	null	8.069910867e-6
2422	70003695	null	8.067688035e-6
2423	115294806	null	8.064924216e-6
2424	65915078	null	8.061896767e-6
2425	10548808	null	8.061471035e-6
2426	54526969	null	8.060429342e-6
2427	8077398	null	8.058854716e-6
2428	14280834	CoinArch.com	8.052743408e-6
2429	52141041	null	8.048754648e-6
2430	111802964	null	8.044959477e-6
2431	99252880	null	8.044104732e-6
2432	132886321	null	8.041922375e-6
2433	125635687	null	8.039655028e-6
2434	828835	null	8.030220605e-6
2435	12185837	null	8.027054185e-6
2436	78194658	null	8.026605535e-6
2437	13352755	null	8.024766379e-6
2438	1188833	null	8.022953064e-6
2439	131291777	null	8.022512942e-6
2440	40840094	null	8.019844167e-6
2441	89039316	null	8.019393377e-6
2442	108695586	null	8.016170252e-6
2443	34863416	null	8.000883074e-6
2444	35543218	null	7.997893809e-6
2445	26830218	null	7.991078434e-6
2446	125728909	null	7.985289415e-6
2447	40855408	null	7.98437585e-6
2448	23280361	null	7.980273905e-6
2449	57468917	null	7.97645288e-6
2450	68796246	null	7.973470272e-6
2451	56893421	null	7.970926446e-6
2452	4243997	null	7.96762481e-6
2453	18000144	null	7.962295291e-6
2454	69547955	null	7.951587444e-6
2455	53166645	null	7.951104997e-6
2456	47804420	null	7.948172922e-6
2457	55482209	null	7.936255045e-6
2458	72549101	null	7.932851887e-6
2459	63247426	null	7.931915904e-6
2460	73196369	null	7.928497863e-6
2461	15033813	null	7.926663454e-6
2462	17614420	null	7.924117285e-6
2463	30909736	null	7.923279351e-6
2464	15756057	null	7.917265364e-6
2465	25726656	null	7.916976219e-6
2466	7886624	null	7.915225997e-6
2467	91219197	null	7.913805864e-6
2468	7560694	null	7.904207002e-6
2469	26309126	null	7.900694517e-6
2470	34366505	null	7.899108406e-6
2471	24920703	null	7.899074863e-6
2472	50337335	null	7.899048605e-6
2473	29522484	null	7.893530189e-6
2474	20529284	null	7.893140544e-6
2475	3442526	null	7.887181062e-6
2476	110605395	null	7.882994014e-6
2477	55608534	null	7.880999441e-6
2478	138373822	null	7.877198175e-6
2479	87963132	null	7.872442055e-6
2480	35717736	null	7.8681142e-6
2481	7431008	null	7.859265189e-6
2482	51352995	null	7.852686166e-6
2483	23085882	null	7.843202922e-6
2484	47828254	null	7.841903696e-6
2485	55439813	null	7.838500534e-6
2486	34901592	null	7.833268263e-6
2487	16677111	null	7.831119974e-6
2488	69291379	null	7.823950755e-6
2489	4218829	null	7.822462043e-6
2490	70835538	null	7.817461828e-6
2491	12417890	null	7.813271474e-6
2492	78637002	null	7.813251891e-6
2493	40086488	null	7.807557086e-6
2494	59284876	null	7.806497675e-6
2495	37726721	null	7.804348647e-6
2496	19930517	null	7.802850564e-6
2497	108849170	null	7.794764256e-6
2498	134613808	null	7.79393598e-6
2499	49262641	null	7.792865449e-6
2500	5553114	null	7.784802652e-6
2501	93342239	null	7.779450707e-6
2502	50384447	null	7.778719396e-6
2503	12943944	null	7.776428434e-6
2504	41625726	null	7.776149877e-6
2505	16912489	null	7.771057748e-6
2506	11292748	null	7.770582837e-6
2507	48676218	null	7.769752339e-6
2508	78626643	null	7.765980176e-6
2509	138253387	null	7.756031232e-6
2510	68273159	null	7.749415802e-6
2511	27442335	null	7.743312454e-6
2512	61097656	null	7.739257187e-6
2513	5480395	null	7.738739717e-6
2514	87880851	null	7.736427579e-6
2515	68441384	null	7.736288571e-6
2516	122969204	null	7.735832725e-6
2517	12790682	null	7.732351589e-6
2518	112065510	null	7.728775346e-6
2519	89159352	null	7.726881972e-6
2520	4622036	null	7.726106129e-6
2521	44091675	null	7.717299469e-6
2522	63231770	null	7.716950239e-6
2523	84211487	null	7.716564328e-6
2524	127851171	null	7.716044002e-6
2525	82471584	null	7.71211698e-6
2526	92280660	null	7.710618446e-6
2527	4398583	null	7.707905138e-6
2528	96170789	null	7.705643379e-6
2529	106977172	null	7.703911567e-6
2530	71652466	null	7.701699563e-6
2531	91799370	null	7.699256592e-6
2532	3083001	null	7.698127553e-6
2533	69933269	null	7.695074722e-6
2534	4205888	null	7.694487586e-6
2535	3354476	null	7.687135856e-6
2536	47180348	null	7.685519991e-6
2537	131755137	null	7.684725885e-6
2538	37433585	null	7.683638363e-6
2539	7476498	null	7.679060822e-6
2540	16236862	null	7.673278554e-6
2541	8996242	null	7.672290672e-6
2542	71313659	null	7.668375494e-6
2543	106080620	null	7.667783795e-6
2544	94269635	null	7.6642622e-6
2545	78899286	null	7.663085582e-6
2546	78899287	null	7.663085582e-6
2547	78912704	null	7.663085582e-6
2548	80332604	null	7.663085582e-6
2549	81144289	null	7.663085582e-6
2550	83369538	null	7.663085582e-6
2551	83369539	null	7.663085582e-6
2552	83369637	null	7.663085582e-6
2553	83369638	null	7.663085582e-6
2554	83369639	null	7.663085582e-6
2555	85782336	null	7.663085582e-6
2556	86041908	null	7.663085582e-6
2557	86098091	null	7.663085582e-6
2558	87196347	null	7.663085582e-6
2559	88616874	null	7.663085582e-6
2560	89795885	null	7.663085582e-6
2561	89796565	null	7.663085582e-6
2562	89811396	null	7.663085582e-6
2563	89813551	null	7.663085582e-6
2564	89815155	null	7.663085582e-6
2565	91273718	null	7.663085582e-6
2566	91284563	null	7.663085582e-6
2567	92669389	null	7.663085582e-6
2568	92669759	null	7.663085582e-6
2569	94044528	null	7.663085582e-6
2570	96666925	null	7.663085582e-6
2571	96678737	null	7.663085582e-6
2572	97761106	null	7.663085582e-6
2573	99227886	null	7.663085582e-6
2574	108683707	null	7.663085582e-6
2575	114140934	null	7.663085582e-6
2576	114140935	null	7.663085582e-6
2577	114150894	null	7.663085582e-6
2578	114151691	null	7.663085582e-6
2579	114152429	null	7.663085582e-6
2580	114152773	null	7.663085582e-6
2581	114153138	null	7.663085582e-6
2582	116938715	null	7.663085582e-6
2583	116941742	null	7.663085582e-6
2584	116941743	null	7.663085582e-6
2585	116989166	null	7.663085582e-6
2586	118621453	null	7.663085582e-6
2587	125630287	null	7.663085582e-6
2588	125631504	null	7.663085582e-6
2589	125632974	null	7.663085582e-6
2590	126554787	null	7.663085582e-6
2591	126554788	null	7.663085582e-6
2592	126554789	null	7.663085582e-6
2593	126554790	null	7.663085582e-6
2594	129699440	null	7.663085582e-6
2595	130900815	null	7.663085582e-6
2596	130909173	null	7.663085582e-6
2597	132188363	null	7.663085582e-6
2598	132189138	null	7.663085582e-6
2599	132195087	null	7.663085582e-6
2600	135038888	null	7.663085582e-6
2601	135039437	null	7.663085582e-6
2602	137900299	null	7.663085582e-6
2603	137901416	null	7.663085582e-6
2604	137901723	null	7.663085582e-6
2605	138647338	null	7.663085582e-6
2606	139029734	null	7.663085582e-6
2607	2883805	null	7.656586784e-6
2608	53163089	null	7.653874909e-6
2609	78820130	null	7.650465548e-6
2610	104609189	null	7.646002903e-6
2611	43448378	null	7.636520725e-6
2612	82052706	null	7.628836755e-6
2613	23113003	null	7.627075627e-6
2614	12276669	null	7.622140091e-6
2615	12181076	null	7.619069891e-6
2616	12444658	null	7.619063722e-6
2617	14251729	null	7.613926096e-6
2618	14312191	null	7.611744621e-6
2619	32172151	null	7.611744621e-6
2620	65429539	null	7.608358461e-6
2621	26424607	null	7.603663229e-6
2622	30831706	null	7.595060866e-6
2623	1844449	null	7.589963943e-6
2624	65081838	null	7.588348212e-6
2625	94591300	null	7.586974975e-6
2626	4390317	null	7.578368871e-6
2627	23324727	null	7.575133862e-6
2628	84907736	null	7.574062052e-6
2629	89096003	null	7.570326008e-6
2630	27412080	null	7.569694614e-6
2631	7573397	null	7.567922137e-6
2632	71523205	null	7.563941634e-6
2633	129552514	null	7.563772524e-6
2634	11298501	null	7.563439665e-6
2635	20000247	null	7.562145341e-6
2636	22569821	null	7.562090928e-6
2637	19530479	null	7.560471193e-6
2638	36458324	null	7.560163938e-6
2639	88264547	null	7.559364484e-6
2640	41049191	null	7.541518701e-6
2641	125729140	null	7.535732285e-6
2642	84423543	null	7.534126321e-6
2643	49658374	null	7.53328305e-6
2644	73499389	null	7.533172553e-6
2645	99863343	null	7.528913799e-6
2646	74604466	null	7.526531589e-6
2647	85109762	null	7.524399369e-6
2648	3455905	null	7.523066013e-6
2649	11941981	null	7.52183271e-6
2650	113350207	null	7.520692166e-6
2651	4527131	null	7.508570125e-6
2652	117726315	null	7.506139093e-6
2653	8863483	null	7.504572057e-6
2654	32493456	null	7.501853172e-6
2655	43368121	null	7.480430669e-6
2656	47530994	null	7.476728272e-6
2657	12449113	null	7.470608134e-6
2658	102634434	null	7.46574473e-6
2659	50325145	null	7.463684379e-6
2660	128909004	null	7.462000986e-6
2661	14700751	null	7.458744868e-6
2662	4363198	null	7.457515611e-6
2663	2424216	null	7.454580285e-6
2664	924219	null	7.43958868e-6
2665	13196877	null	7.435164091e-6
2666	71340710	null	7.433518313e-6
2667	38177938	null	7.428723345e-6
2668	139401954	null	7.428473695e-6
2669	124399841	null	7.427108558e-6
2670	26701366	null	7.424211572e-6
2671	18076485	null	7.420375522e-6
2672	59218119	null	7.420329057e-6
2673	83764267	null	7.419676208e-6
2674	29837994	null	7.414300423e-6
2675	34654350	null	7.410588201e-6
2676	66336727	null	7.409587642e-6
2677	68660405	null	7.403970208e-6
2678	10732555	null	7.403298735e-6
2679	52509861	null	7.398442663e-6
2680	9524140	null	7.396736113e-6
2681	81877966	null	7.396619463e-6
2682	9222943	null	7.396487272e-6
2683	29364402	null	7.394235076e-6
2684	61653744	null	7.39095144e-6
2685	58596953	null	7.390855804e-6
2686	4921743	null	7.38617636e-6
2687	31987915	null	7.377911146e-6
2688	74390321	null	7.377528996e-6
2689	75177676	null	7.376537028e-6
2690	130929694	null	7.376306349e-6
2691	138161857	null	7.375014124e-6
2692	32213936	null	7.367761148e-6
2693	23609595	null	7.359510728e-6
2694	75781865	null	7.349758294e-6
2695	26484929	null	7.348821959e-6
2696	121071314	null	7.343307133e-6
2697	58522958	null	7.338223848e-6
2698	130771468	null	7.336763355e-6
2699	62538473	null	7.33436169e-6
2700	55902479	null	7.330483699e-6
2701	62475128	null	7.328201499e-6
2702	63543619	null	7.326653515e-6
2703	66029215	null	7.325165285e-6
2704	3338202	null	7.324432858e-6
2705	19068806	null	7.322514691e-6
2706	5428926	null	7.319986207e-6
2707	2110808	Bitcoinica.com	7.319465075e-6
2708	120175320	null	7.318983942e-6
2709	120277232	null	7.318739354e-6
2710	52417941	null	7.318291019e-6
2711	3751026	null	7.316229156e-6
2712	23232646	null	7.308881571e-6
2713	100980162	null	7.303012881e-6
2714	27697126	null	7.301689015e-6
2715	67960189	null	7.301517688e-6
2716	1662402	null	7.299390984e-6
2717	26950276	null	7.299219645e-6
2718	73225050	null	7.295652e-6
2719	12596152	null	7.294012284e-6
2720	40558352	null	7.290082507e-6
2721	35660522	null	7.289999684e-6
2722	102151217	null	7.286815695e-6
2723	44000419	null	7.279539344e-6
2724	61177615	null	7.279001114e-6
2725	57725786	null	7.273944819e-6
2726	123381728	null	7.273116903e-6
2727	4149753	null	7.272019591e-6
2728	29745924	null	7.270767924e-6
2729	4429823	null	7.268388194e-6
2730	9599208	null	7.268046715e-6
2731	23796337	null	7.262325412e-6
2732	4542758	null	7.258426663e-6
2733	51509099	null	7.252588022e-6
2734	43581737	null	7.250560864e-6
2735	65139624	null	7.24957853e-6
2736	65271618	null	7.24957853e-6
2737	48854462	null	7.247663821e-6
2738	73510433	null	7.245726403e-6
2739	36141638	null	7.238121789e-6
2740	58329884	null	7.232833277e-6
2741	113565747	null	7.230801801e-6
2742	114246583	null	7.227379459e-6
2743	77846926	null	7.222948901e-6
2744	4518537	null	7.211257362e-6
2745	58972260	null	7.209082436e-6
2746	10566150	JetWin.com	7.199920222e-6
2747	17492968	null	7.199591395e-6
2748	36824475	null	7.194579266e-6
2749	53186528	null	7.191605015e-6
2750	8681260	null	7.190733039e-6
2751	51414773	null	7.189519786e-6
2752	4460109	BitElfin.com	7.189234066e-6
2753	35513231	null	7.186602708e-6
2754	7541161	BitcoinPokerTables.com	7.184380225e-6
2755	29667297	null	7.180953947e-6
2756	124765612	null	7.17293779e-6
2757	14715608	null	7.171924729e-6
2758	76610935	null	7.171675924e-6
2759	3972580	null	7.167751259e-6
2760	2907523	null	7.166281289e-6
2761	36130511	null	7.163170791e-6
2762	36281359	null	7.161106987e-6
2763	71431947	null	7.159740368e-6
2764	4373365	null	7.15803351e-6
2765	30209527	null	7.156718087e-6
2766	31341528	null	7.156718087e-6
2767	52819955	null	7.150650487e-6
2768	131105967	null	7.148823769e-6
2769	20748285	null	7.144492126e-6
2770	11139496	null	7.140110059e-6
2771	91765939	null	7.139555141e-6
2772	30092054	null	7.138200352e-6
2773	9123362	null	7.135510936e-6
2774	87816246	null	7.135487703e-6
2775	66811183	null	7.131346886e-6
2776	104018201	null	7.130956759e-6
2777	91554202	null	7.129511841e-6
2778	107502422	null	7.126427551e-6
2779	100880384	null	7.126082273e-6
2780	79179562	null	7.124305851e-6
2781	95016314	null	7.124001156e-6
2782	3605157	null	7.120629064e-6
2783	74288707	null	7.117954174e-6
2784	60691509	null	7.11698447e-6
2785	43475642	null	7.116312826e-6
2786	58655395	null	7.115975059e-6
2787	5886206	null	7.110309049e-6
2788	101786193	null	7.109611637e-6
2789	63493978	null	7.109600268e-6
2790	54778841	null	7.107668538e-6
2791	4857845	null	7.107304775e-6
2792	4642698	null	7.106666249e-6
2793	95798405	null	7.106309879e-6
2794	100891162	null	7.106309879e-6
2795	26113437	null	7.106286948e-6
2796	76001945	null	7.106027475e-6
2797	57869274	null	7.106010556e-6
2798	57873484	null	7.106010556e-6
2799	58129932	null	7.106010556e-6
2800	61423543	null	7.106010556e-6
2801	65023295	null	7.106010556e-6
2802	66439558	null	7.106010556e-6
2803	67269548	null	7.106010556e-6
2804	67270596	null	7.106010556e-6
2805	67270597	null	7.106010556e-6
2806	67707547	null	7.106010556e-6
2807	69217033	null	7.106010556e-6
2808	76236707	null	7.106010556e-6
2809	76241364	null	7.106010556e-6
2810	60474678	null	7.098656638e-6
2811	77119576	BitoEX.com	7.094873221e-6
2812	69600085	null	7.093693513e-6
2813	71707896	null	7.093669091e-6
2814	39310099	null	7.089020321e-6
2815	20558313	null	7.08740276e-6
2816	30785281	null	7.085341846e-6
2817	12378773	null	7.084130037e-6
2818	28209109	null	7.08337478e-6
2819	22382635	null	7.081130256e-6
2820	4088090	null	7.077592788e-6
2821	42384932	null	7.076936606e-6
2822	29160217	null	7.072498032e-6
2823	16714169	null	7.070572523e-6
2824	86362538	null	7.065071782e-6
2825	16974642	null	7.063413895e-6
2826	125422969	null	7.054965579e-6
2827	29524832	null	7.052631644e-6
2828	28949141	null	7.051036935e-6
2829	26389200	null	7.049871446e-6
2830	26509536	null	7.049871446e-6
2831	27238604	null	7.049871446e-6
2832	27478071	null	7.049871446e-6
2833	27963428	null	7.049871446e-6
2834	28302377	null	7.049871446e-6
2835	28304143	null	7.049871446e-6
2836	28481755	null	7.049871446e-6
2837	28482526	null	7.049871446e-6
2838	28752398	null	7.049871446e-6
2839	29268145	null	7.049871446e-6
2840	29268789	null	7.049871446e-6
2841	29324717	null	7.049871446e-6
2842	29331693	null	7.049871446e-6
2843	29575627	null	7.049871446e-6
2844	31350127	null	7.049871446e-6
2845	31595241	null	7.049871446e-6
2846	31920845	null	7.049871446e-6
2847	32367694	null	7.049871446e-6
2848	32436062	null	7.049871446e-6
2849	32717426	null	7.049871446e-6
2850	32905102	null	7.049871446e-6
2851	33406904	null	7.049871446e-6
2852	33912605	null	7.049871446e-6
2853	34151877	null	7.049871446e-6
2854	34251505	null	7.049871446e-6
2855	75179798	null	7.049493354e-6
2856	60664611	null	7.044416143e-6
2857	21337911	null	7.041978075e-6
2858	77322487	null	7.041362618e-6
2859	138002981	null	7.040977253e-6
2860	49816496	null	7.040457093e-6
2861	49279090	null	7.037471217e-6
2862	35350125	null	7.037181325e-6
2863	5402035	Betcoins.net	7.035369999e-6
2864	15596311	null	7.034076509e-6
2865	77322486	null	7.030369296e-6
2866	48297644	null	7.029414076e-6
2867	133071427	null	7.023604429e-6
2868	37002240	null	7.020752596e-6
2869	23621759	null	7.020423453e-6
2870	7945371	null	7.01954789e-6
2871	9870299	null	7.01828676e-6
2872	28048505	null	7.016696221e-6
2873	11723667	null	7.01452692e-6
2874	73981244	null	7.010739281e-6
2875	51195497	null	7.010182777e-6
2876	89310458	null	7.009105026e-6
2877	35192504	null	7.007927735e-6
2878	11706673	null	7.002249947e-6
2879	9962794	null	6.997528806e-6
2880	28322822	null	6.996903594e-6
2881	58626042	null	6.996117142e-6
2882	2762686	null	6.993293576e-6
2883	98576747	null	6.987026273e-6
2884	4261681	null	6.984228479e-6
2885	75190572	null	6.984159477e-6
2886	31506044	null	6.981588613e-6
2887	107510910	null	6.981109417e-6
2888	101429331	null	6.97867736e-6
2889	122882582	null	6.976214588e-6
2890	86336518	null	6.975127695e-6
2891	4535427	null	6.970192528e-6
2892	20010715	null	6.969634097e-6
2893	65787800	null	6.969069058e-6
2894	19076838	null	6.967060384e-6
2895	56615971	null	6.966805917e-6
2896	65321903	null	6.965597345e-6
2897	65566130	null	6.965597345e-6
2898	65656874	null	6.965597345e-6
2899	65776869	null	6.965597345e-6
2900	65776871	null	6.965597345e-6
2901	65780104	null	6.965597345e-6
2902	68886382	null	6.965597345e-6
2903	107670829	null	6.965597345e-6
2904	81447550	null	6.965408429e-6
2905	998417	Btcst.com-pirateat40	6.96261302e-6
2906	65459547	null	6.959241363e-6
2907	14052778	null	6.956738826e-6
2908	3696852	null	6.955267234e-6
2909	97798169	null	6.955211214e-6
2910	63691760	null	6.953453278e-6
2911	69568335	null	6.950616591e-6
2912	9374440	null	6.950142817e-6
2913	86941143	null	6.949570445e-6
2914	30573337	null	6.945143865e-6
2915	76158947	null	6.941368619e-6
2916	62307094	null	6.939350399e-6
2917	101347890	null	6.93847529e-6
2918	44839980	null	6.936210396e-6
2919	59954957	null	6.935055708e-6
2920	81423632	null	6.93124308e-6
2921	71975362	null	6.928733971e-6
2922	15767514	null	6.928607411e-6
2923	119575086	null	6.927724162e-6
2924	76387300	null	6.926153781e-6
2925	8706329	CoinMkt.com	6.92518696e-6
2926	94789470	null	6.917341546e-6
2927	9146160	null	6.91323738e-6
2928	23616966	null	6.91177914e-6
2929	45999620	null	6.902951216e-6
2930	1376238	null	6.901003044e-6
2931	91191750	null	6.900346918e-6
2932	9095034	null	6.900265331e-6
2933	5134964	null	6.898055799e-6
2934	107172158	null	6.897536909e-6
2935	91649548	null	6.894555671e-6
2936	13404987	null	6.890823431e-6
2937	48828675	null	6.886395413e-6
2938	80651380	null	6.885780542e-6
2939	81423672	null	6.885501798e-6
2940	40910738	null	6.88401715e-6
2941	111050832	null	6.878742758e-6
2942	34496444	null	6.876655956e-6
2943	75368635	null	6.876244481e-6
2944	82831962	null	6.873083008e-6
2945	88081292	null	6.869835539e-6
2946	64657357	null	6.863132334e-6
2947	60930562	null	6.855064123e-6
2948	7309096	null	6.854407457e-6
2949	23335137	null	6.847074634e-6
2950	27437299	null	6.846289813e-6
2951	41422889	null	6.839493284e-6
2952	35709303	null	6.838648116e-6
2953	14059719	null	6.836188984e-6
2954	7910178	null	6.830490982e-6
2955	12131188	null	6.825588609e-6
2956	85130909	null	6.82543863e-6
2957	7219875	null	6.820949127e-6
2958	63428336	null	6.820639601e-6
2959	8369341	null	6.819394257e-6
2960	18169265	null	6.818182719e-6
2961	7123251	null	6.817506459e-6
2962	72235783	null	6.807993078e-6
2963	4245500	null	6.803148356e-6
2964	41071558	null	6.802972172e-6
2965	40213511	null	6.801285084e-6
2966	46927475	null	6.793188923e-6
2967	105412236	null	6.787251515e-6
2968	46522980	null	6.785567029e-6
2969	102180353	null	6.779168553e-6
2970	18468476	null	6.776705975e-6
2971	80249052	null	6.776280562e-6
2972	102149302	null	6.772136886e-6
2973	85175924	null	6.763676974e-6
2974	94982178	null	6.759373452e-6
2975	63616160	null	6.756062884e-6
2976	12555622	null	6.752543011e-6
2977	21796914	null	6.750403012e-6
2978	70914538	null	6.749089226e-6
2979	88160807	null	6.745426161e-6
2980	21535467	null	6.744987609e-6
2981	2756844	null	6.741273722e-6
2982	17048216	null	6.740279505e-6
2983	18549278	null	6.739213801e-6
2984	85698969	null	6.73869122e-6
2985	35494	null	6.729183157e-6
2986	34862233	null	6.728644012e-6
2987	12571514	null	6.726671368e-6
2988	63369124	null	6.725354885e-6
2989	21516991	null	6.721240368e-6
2990	22556229	null	6.719150388e-6
2991	276791	null	6.718853292e-6
2992	103921501	null	6.716590718e-6
2993	77861320	null	6.714960825e-6
2994	20071815	null	6.709720061e-6
2995	33113144	null	6.707461775e-6
2996	117348803	null	6.705721811e-6
2997	1165573	null	6.705066843e-6
2998	123325209	null	6.701528672e-6
2999	74981419	null	6.700013997e-6
3000	60809555	null	6.698978903e-6
3001	78424106	null	6.697070243e-6
3002	93415366	null	6.695919866e-6
3003	67518097	null	6.695851526e-6
3004	1777128	null	6.692588886e-6
3005	7465022	null	6.692499702e-6
3006	108370991	null	6.689825866e-6
3007	31098039	null	6.688016068e-6
3008	1963733	null	6.684881061e-6
3009	27878140	null	6.679767945e-6
3010	12732384	null	6.679762218e-6
3011	102983935	null	6.677537384e-6
3012	64053204	null	6.675364795e-6
3013	3478639	null	6.671599542e-6
3014	59045496	null	6.671555209e-6
3015	62178321	null	6.666212619e-6
3016	59002545	null	6.663598012e-6
3017	104478571	null	6.661341262e-6
3018	17470634	ePay.info	6.661020058e-6
3019	5761578	null	6.659149517e-6
3020	119102196	null	6.659061256e-6
3021	6987591	null	6.658322459e-6
3022	96166147	null	6.65694102e-6
3023	104854268	null	6.656695794e-6
3024	106231514	null	6.652841329e-6
3025	34655215	null	6.648807607e-6
3026	4943401	null	6.646754836e-6
3027	3095241	null	6.645515569e-6
3028	86553382	null	6.643703935e-6
3029	18702143	null	6.637076923e-6
3030	39045985	null	6.636759791e-6
3031	32827399	null	6.63509571e-6
3032	98197440	null	6.632061547e-6
3033	98208388	null	6.632061547e-6
3034	101390380	null	6.632061547e-6
3035	124364258	null	6.632061547e-6
3036	124364259	null	6.632061547e-6
3037	137257998	null	6.632061547e-6
3038	139231489	null	6.632061547e-6
3039	13026196	Indacoin.com	6.62986611e-6
3040	76055144	null	6.627485079e-6
3041	88658469	null	6.625965475e-6
3042	47483336	null	6.625734393e-6
3043	17054094	null	6.620603309e-6
3044	13461177	Comkort.com	6.61959971e-6
3045	42744825	null	6.617770213e-6
3046	2048076	null	6.616861393e-6
3047	22709929	null	6.615002005e-6
3048	7300273	null	6.614682735e-6
3049	23228481	null	6.614134814e-6
3050	93194308	null	6.613266792e-6
3051	34233598	null	6.61311261e-6
3052	60572350	null	6.610613496e-6
3053	61856322	null	6.608849467e-6
3054	38946191	null	6.60579289e-6
3055	27043618	null	6.600358742e-6
3056	7611821	BitKonan.com	6.59787842e-6
3057	62091772	null	6.596377348e-6
3058	40320731	null	6.591375121e-6
3059	62884260	null	6.58831215e-6
3060	8581262	null	6.584881138e-6
3061	118899679	null	6.583696458e-6
3062	54848465	null	6.576833271e-6
3063	40312503	null	6.57681019e-6
3064	17477377	null	6.575969905e-6
3065	55888627	null	6.571126196e-6
3066	29078004	null	6.570029932e-6
3067	119189602	null	6.569530521e-6
3068	80579859	null	6.568088351e-6
3069	49057386	null	6.56476305e-6
3070	77861024	null	6.563891704e-6
3071	14262085	null	6.560643607e-6
3072	139090771	null	6.560586048e-6
3073	46247030	null	6.548098238e-6
3074	29611709	null	6.548093376e-6
3075	16281179	null	6.546015381e-6
3076	49032699	null	6.545336013e-6
3077	63611595	null	6.545193095e-6
3078	2491751	null	6.544786446e-6
3079	2313022	BTCGuild.com	6.539915476e-6
3080	127484536	null	6.536725247e-6
3081	66826269	null	6.535611272e-6
3082	2846783	null	6.535183687e-6
3083	7302307	null	6.52992011e-6
3084	86299987	null	6.525139833e-6
3085	45611388	null	6.524527373e-6
3086	67259959	null	6.521435184e-6
3087	68426014	null	6.521106559e-6
3088	92550303	null	6.520447861e-6
3089	40515303	null	6.516389194e-6
3090	10056551	null	6.515764392e-6
3091	22920279	null	6.515665397e-6
3092	8983686	null	6.514874937e-6
3093	1680088	null	6.513809709e-6
3094	44772051	null	6.513042084e-6
3095	44998158	null	6.507996357e-6
3096	74528602	null	6.507030783e-6
3097	1180785	null	6.505351175e-6
3098	29039484	null	6.503701729e-6
3099	46031646	null	6.50330661e-6
3100	47351258	null	6.500507834e-6
3101	76153511	null	6.498111093e-6
3102	56722577	null	6.48936273e-6
3103	22373279	null	6.480988558e-6
3104	53839164	null	6.480545256e-6
3105	132966935	null	6.479985722e-6
3106	64184990	null	6.472389305e-6
3107	87329310	null	6.472125258e-6
3108	84731465	null	6.468339599e-6
3109	60179089	null	6.467461886e-6
3110	75919434	null	6.464646075e-6
3111	4160521	null	6.460598979e-6
3112	62768103	null	6.45942806e-6
3113	19239112	Coin-Sweeper.com	6.454609722e-6
3114	22381290	null	6.451222443e-6
3115	104809316	null	6.448743739e-6
3116	138338715	null	6.448125755e-6
3117	97147791	null	6.446440388e-6
3118	54209525	null	6.446268344e-6
3119	11628624	null	6.444473877e-6
3120	65648766	null	6.443205299e-6
3121	127146030	null	6.441421979e-6
3122	6450924	null	6.441012705e-6
3123	564801	null	6.435417588e-6
3124	40756476	null	6.434691857e-6
3125	12723395	null	6.434258163e-6
3126	69136717	null	6.430518571e-6
3127	24340389	null	6.429897575e-6
3128	15514057	BetMoose.com	6.429817985e-6
3129	80639142	null	6.42761796e-6
3130	46443089	null	6.425896103e-6
3131	43467658	null	6.425118155e-6
3132	113568271	null	6.424708211e-6
3133	113828129	null	6.421969797e-6
3134	3969063	null	6.421919409e-6
3135	33502175	null	6.420839914e-6
3136	58656877	null	6.418202865e-6
3137	47908688	null	6.415599213e-6
3138	97971457	null	6.414989281e-6
3139	70716517	null	6.414891306e-6
3140	51454178	null	6.413003977e-6
3141	27971057	null	6.410520135e-6
3142	116182998	null	6.409507715e-6
3143	41811097	null	6.408766867e-6
3144	39875547	null	6.407492418e-6
3145	32590526	null	6.407311112e-6
3146	63639767	null	6.407240779e-6
3147	72048412	null	6.407186103e-6
3148	38544066	null	6.406559501e-6
3149	73964059	null	6.406363136e-6
